time,gFx,gFy,gFz,TgF
22:03:00:491,1.0796,0.1683,-0.5352,1.215
22:03:00:492,1.0156,0.1432,-0.5435,1.158
22:03:00:494,0.9853,0.1292,-0.5440,1.129
22:03:00:496,0.9311,0.0994,-0.5435,1.078
22:03:00:498,0.8885,0.0667,-0.5438,1.037
22:03:00:500,0.8595,0.0310,-0.5501,1.012
22:03:00:502,0.8443,-0.0056,-0.5633,1.004
22:03:00:504,0.8431,-0.0418,-0.5833,1.014
22:03:00:510,0.8546,-0.0772,-0.6092,1.038
22:03:00:512,0.8766,-0.1114,-0.6400,1.075
22:03:00:513,0.9093,-0.1419,-0.6733,1.123
22:03:00:514,0.9489,-0.1673,-0.7055,1.176
22:03:00:515,0.9907,-0.1864,-0.7346,1.229
22:03:00:517,1.0322,-0.1991,-0.7563,1.276
22:03:00:518,1.0730,-0.2055,-0.7671,1.316
22:03:00:520,1.1138,-0.2060,-0.7661,1.349
22:03:00:531,1.1590,-0.2013,-0.7539,1.380
22:03:00:533,1.2100,-0.1915,-0.7294,1.409
22:03:00:533,1.2640,-0.1779,-0.6938,1.438
22:03:00:534,1.3156,-0.1620,-0.6466,1.461
22:03:00:534,1.3627,-0.1454,-0.5897,1.479
22:03:00:535,1.4038,-0.1278,-0.5272,1.494
22:03:00:535,1.4387,-0.1097,-0.4610,1.505
22:03:00:536,1.4690,-0.0916,-0.3923,1.515
22:03:00:537,1.4939,-0.0743,-0.3241,1.523
22:03:00:540,1.5132,-0.0577,-0.2587,1.531
22:03:00:541,1.5272,-0.0420,-0.1983,1.536
22:03:00:543,1.5377,-0.0266,-0.1458,1.541
22:03:00:547,1.5433,-0.0112,-0.1028,1.544
22:03:00:549,1.5443,0.0024,-0.0666,1.544
22:03:00:550,1.5411,0.0142,-0.0366,1.541
22:03:00:552,1.5345,0.0249,-0.0119,1.535
22:03:00:554,1.5237,0.0344,0.0086,1.525
22:03:00:556,1.5101,0.0428,0.0242,1.512
22:03:00:558,1.4937,0.0489,0.0367,1.496
22:03:00:559,1.4734,0.0525,0.0465,1.477
22:03:00:562,1.4478,0.0552,0.0540,1.452
22:03:00:563,1.4167,0.0557,0.0597,1.421
22:03:00:566,1.3818,0.0555,0.0636,1.386
22:03:00:568,1.3442,0.0540,0.0668,1.349
22:03:00:570,1.3249,0.0528,0.0682,1.330
22:03:00:574,1.2863,0.0511,0.0709,1.292
22:03:00:576,1.2469,0.0489,0.0726,1.252
22:03:00:577,1.2069,0.0462,0.0736,1.212
22:03:00:578,1.1675,0.0425,0.0746,1.173
22:03:00:580,1.1299,0.0381,0.0738,1.135
22:03:00:582,1.0930,0.0335,0.0729,1.098
22:03:00:584,1.0588,0.0288,0.0707,1.064
22:03:00:586,1.0276,0.0235,0.0663,1.032
22:03:00:587,0.9990,0.0178,0.0606,1.003
22:03:00:591,0.9726,0.0117,0.0540,0.975
22:03:00:592,0.9504,0.0042,0.0455,0.952
22:03:00:594,0.9330,-0.0051,0.0333,0.934
22:03:00:596,0.9201,-0.0156,0.0169,0.920
22:03:00:598,0.9110,-0.0259,-0.0026,0.910
22:03:00:600,0.9071,-0.0354,-0.0261,0.906
22:03:00:602,0.9076,-0.0452,-0.0512,0.906
22:03:00:603,0.9122,-0.0550,-0.0784,0.913
22:03:00:610,0.9210,-0.0638,-0.1084,0.924
22:03:00:612,0.9328,-0.0708,-0.1394,0.939
22:03:00:613,0.9467,-0.0762,-0.1697,0.957
22:03:00:614,0.9611,-0.0804,-0.1991,0.977
22:03:00:615,0.9748,-0.0843,-0.2276,0.996
22:03:00:616,0.9875,-0.0872,-0.2555,1.015
22:03:00:618,0.9977,-0.0884,-0.2811,1.031
22:03:00:621,1.0061,-0.0887,-0.3056,1.045
22:03:00:623,1.0126,-0.0875,-0.3283,1.058
22:03:00:624,1.0178,-0.0850,-0.3488,1.069
22:03:00:634,1.0236,-0.0809,-0.3676,1.080
22:03:00:635,1.0298,-0.0755,-0.3835,1.091
22:03:00:637,1.0346,-0.0687,-0.3950,1.100
22:03:00:637,1.0378,-0.0603,-0.4026,1.105
22:03:00:638,1.0390,-0.0498,-0.4074,1.108
22:03:00:639,1.0393,-0.0391,-0.4089,1.109
22:03:00:640,1.0388,-0.0281,-0.4072,1.108
22:03:00:641,1.0371,-0.0151,-0.4009,1.104
22:03:00:642,1.0324,-0.0010,-0.3881,1.096
22:03:00:645,1.0244,0.0127,-0.3691,1.083
22:03:00:646,1.0148,0.0254,-0.3447,1.067
22:03:00:647,1.0039,0.0359,-0.3171,1.049
22:03:00:649,0.9987,0.0403,-0.3031,1.041
22:03:00:652,0.9897,0.0474,-0.2767,1.026
22:03:00:654,0.9809,0.0533,-0.2508,1.012
22:03:00:658,0.9731,0.0584,-0.2262,0.999
22:03:00:659,0.9665,0.0633,-0.2022,0.989
22:03:00:661,0.9613,0.0677,-0.1798,0.980
22:03:00:662,0.9562,0.0723,-0.1597,0.973
22:03:00:663,0.9506,0.0760,-0.1409,0.965
22:03:00:666,0.9440,0.0794,-0.1228,0.957
22:03:00:668,0.9374,0.0831,-0.1072,0.949
22:03:00:670,0.9313,0.0867,-0.0928,0.942
22:03:00:671,0.9235,0.0904,-0.0771,0.934
22:03:00:674,0.9137,0.0938,-0.0622,0.924
22:03:00:676,0.9039,0.0960,-0.0483,0.914
22:03:00:678,0.8954,0.0977,-0.0346,0.906
22:03:00:679,0.8868,0.0999,-0.0217,0.898
22:03:00:682,0.8778,0.1019,-0.0090,0.889
22:03:00:683,0.8695,0.1031,0.0027,0.881
22:03:00:686,0.8626,0.1041,0.0132,0.875
22:03:00:687,0.8556,0.1046,0.0238,0.869
22:03:00:690,0.8480,0.1048,0.0333,0.862
22:03:00:693,0.8426,0.1046,0.0411,0.857
22:03:00:695,0.8387,0.1031,0.0484,0.853
22:03:00:696,0.8358,0.1011,0.0538,0.851
22:03:00:698,0.8343,0.0994,0.0577,0.849
22:03:00:700,0.8326,0.0975,0.0602,0.847
22:03:00:702,0.8314,0.0960,0.0609,0.846
22:03:00:704,0.8304,0.0941,0.0597,0.845
22:03:00:711,0.8284,0.0914,0.0562,0.842
22:03:00:713,0.8255,0.0887,0.0501,0.838
22:03:00:714,0.8218,0.0840,0.0406,0.833
22:03:00:715,0.8194,0.0787,0.0269,0.829
22:03:00:716,0.8199,0.0726,0.0096,0.828
22:03:00:717,0.8223,0.0665,-0.0112,0.829
22:03:00:718,0.8243,0.0599,-0.0324,0.830
22:03:00:720,0.8265,0.0537,-0.0530,0.832
22:03:00:722,0.8284,0.0481,-0.0737,0.834
22:03:00:735,0.8289,0.0423,-0.0950,0.836
22:03:00:737,0.8289,0.0366,-0.1150,0.837
22:03:00:738,0.8289,0.0332,-0.1248,0.838
22:03:00:739,0.8282,0.0271,-0.1443,0.839
22:03:00:740,0.8265,0.0220,-0.1639,0.841
22:03:00:741,0.8238,0.0164,-0.1834,0.841
22:03:00:742,0.8196,0.0110,-0.2020,0.840
22:03:00:743,0.8143,0.0046,-0.2188,0.839
22:03:00:744,0.8084,-0.0017,-0.2345,0.837
22:03:00:746,0.8018,-0.0071,-0.2477,0.833
22:03:00:747,0.7947,-0.0129,-0.2589,0.830
22:03:00:747,0.7864,-0.0191,-0.2672,0.824
22:03:00:749,0.7762,-0.0247,-0.2728,0.816
22:03:00:750,0.7666,-0.0308,-0.2750,0.807
22:03:00:753,0.7600,-0.0381,-0.2777,0.802
22:03:00:754,0.7547,-0.0467,-0.2809,0.797
22:03:00:756,0.7493,-0.0547,-0.2831,0.793
22:03:00:764,0.7446,-0.0613,-0.2829,0.789
22:03:00:765,0.7407,-0.0662,-0.2792,0.784
22:03:00:766,0.7380,-0.0696,-0.2736,0.780
22:03:00:767,0.7366,-0.0718,-0.2662,0.776
22:03:00:768,0.7361,-0.0733,-0.2577,0.773
22:03:00:769,0.7371,-0.0735,-0.2477,0.771
22:03:00:769,0.7388,-0.0716,-0.2372,0.769
22:03:00:772,0.7417,-0.0669,-0.2264,0.769
22:03:00:775,0.7466,-0.0616,-0.2166,0.771
22:03:00:776,0.7522,-0.0555,-0.2076,0.774
22:03:00:778,0.7591,-0.0486,-0.1993,0.779
22:03:00:779,0.7674,-0.0413,-0.1920,0.785
22:03:00:782,0.7740,-0.0337,-0.1851,0.790
22:03:00:783,0.7801,-0.0264,-0.1778,0.795
22:03:00:786,0.7852,-0.0191,-0.1724,0.799
22:03:00:788,0.7901,-0.0115,-0.1668,0.803
22:03:00:791,0.7935,-0.0037,-0.1607,0.806
22:03:00:793,0.7955,0.0032,-0.1553,0.807
22:03:00:794,0.7964,0.0110,-0.1504,0.808
22:03:00:796,0.7969,0.0181,-0.1473,0.808
22:03:00:798,0.7979,0.0237,-0.1458,0.810
22:03:00:800,0.7974,0.0283,-0.1448,0.809
22:03:00:802,0.7969,0.0318,-0.1460,0.809
22:03:00:803,0.7977,0.0342,-0.1499,0.811
22:03:00:806,0.7979,0.0357,-0.1521,0.812
22:03:00:812,0.7979,0.0386,-0.1578,0.813
22:03:00:814,0.7974,0.0401,-0.1644,0.814
22:03:00:815,0.7974,0.0403,-0.1714,0.815
22:03:00:815,0.7972,0.0410,-0.1798,0.817
22:03:00:816,0.7969,0.0423,-0.1876,0.818
22:03:00:817,0.7955,0.0423,-0.1951,0.818
22:03:00:819,0.7930,0.0428,-0.2032,0.818
22:03:00:822,0.7891,0.0435,-0.2110,0.816
22:03:00:839,0.7850,0.0430,-0.2188,0.814
22:03:00:842,0.7810,0.0432,-0.2257,0.812
22:03:00:843,0.7776,0.0435,-0.2315,0.810
22:03:00:844,0.7732,0.0428,-0.2355,0.807
22:03:00:845,0.7688,0.0415,-0.2369,0.803
22:03:00:845,0.7632,0.0403,-0.2367,0.797
22:03:00:846,0.7569,0.0381,-0.2355,0.791
22:03:00:847,0.7503,0.0354,-0.2311,0.783
22:03:00:848,0.7434,0.0318,-0.2247,0.774
22:03:00:848,0.7366,0.0274,-0.2176,0.765
22:03:00:849,0.7310,0.0227,-0.2098,0.757
22:03:00:850,0.7251,0.0188,-0.2030,0.750
22:03:00:851,0.7187,0.0147,-0.1973,0.742
22:03:00:851,0.7136,0.0110,-0.1925,0.735
22:03:00:852,0.7104,0.0076,-0.1886,0.731
22:03:00:854,0.7085,0.0044,-0.1854,0.728
22:03:00:855,0.7070,0.0027,-0.1824,0.726
22:03:00:858,0.7058,0.0032,-0.1800,0.724
22:03:00:860,0.7051,0.0037,-0.1780,0.723
22:03:00:863,0.7056,0.0046,-0.1771,0.724
22:03:00:864,0.7078,0.0044,-0.1754,0.725
22:03:00:865,0.7095,0.0044,-0.1727,0.726
22:03:00:867,0.7107,0.0054,-0.1697,0.727
22:03:00:870,0.7129,0.0061,-0.1668,0.729
22:03:00:871,0.7161,0.0061,-0.1639,0.731
22:03:00:875,0.7190,0.0059,-0.1605,0.733
22:03:00:877,0.7234,0.0064,-0.1575,0.737
22:03:00:878,0.7288,0.0073,-0.1531,0.742
22:03:00:879,0.7315,0.0081,-0.1514,0.744
22:03:00:882,0.7368,0.0103,-0.1490,0.749
22:03:00:883,0.7437,0.0120,-0.1470,0.755
22:03:00:885,0.7517,0.0134,-0.1453,0.763
22:03:00:887,0.7600,0.0161,-0.1443,0.771
22:03:00:892,0.7676,0.0195,-0.1434,0.779
22:03:00:894,0.7752,0.0232,-0.1429,0.787
22:03:00:895,0.7832,0.0264,-0.1436,0.795
22:03:00:896,0.7898,0.0296,-0.1451,0.802
22:03:00:897,0.7969,0.0332,-0.1463,0.810
22:03:00:899,0.8047,0.0381,-0.1475,0.818
22:03:00:902,0.8104,0.0423,-0.1490,0.824
22:03:00:904,0.8150,0.0454,-0.1499,0.829
22:03:00:906,0.8201,0.0489,-0.1504,0.835
22:03:00:908,0.8240,0.0511,-0.1497,0.839
22:03:00:915,0.8248,0.0537,-0.1480,0.840
22:03:00:917,0.8238,0.0562,-0.1458,0.839
22:03:00:918,0.8221,0.0574,-0.1434,0.837
22:03:00:919,0.8194,0.0572,-0.1402,0.834
22:03:00:921,0.8162,0.0569,-0.1375,0.830
22:03:00:921,0.8135,0.0552,-0.1370,0.827
22:03:00:922,0.8111,0.0528,-0.1387,0.825
22:03:00:935,0.8074,0.0498,-0.1446,0.822
22:03:00:937,0.8028,0.0469,-0.1539,0.818
22:03:00:938,0.7981,0.0428,-0.1658,0.815
22:03:00:939,0.7938,0.0379,-0.1812,0.813
22:03:00:939,0.7889,0.0322,-0.1991,0.812
22:03:00:940,0.7835,0.0264,-0.2184,0.810
22:03:00:941,0.7771,0.0210,-0.2374,0.809
22:03:00:942,0.7710,0.0149,-0.2560,0.808
22:03:00:943,0.7649,0.0078,-0.2755,0.807
22:03:00:944,0.7576,0.0010,-0.2938,0.806
22:03:00:944,0.7500,-0.0054,-0.3114,0.805
22:03:00:945,0.7427,-0.0122,-0.3285,0.804
22:03:00:948,0.7359,-0.0195,-0.3447,0.804
22:03:00:950,0.7300,-0.0276,-0.3586,0.804
22:03:00:951,0.7273,-0.0313,-0.3642,0.804
22:03:00:954,0.7229,-0.0384,-0.3737,0.804
22:03:00:955,0.7190,-0.0452,-0.3818,0.804
22:03:00:958,0.7158,-0.0513,-0.3891,0.805
22:03:00:960,0.7126,-0.0591,-0.3957,0.805
22:03:00:962,0.7109,-0.0672,-0.4004,0.806
22:03:00:964,0.7112,-0.0748,-0.4026,0.807
22:03:00:965,0.7124,-0.0816,-0.4031,0.809
22:03:00:967,0.7139,-0.0884,-0.4009,0.809
22:03:00:970,0.7156,-0.0945,-0.3972,0.809
22:03:00:971,0.7161,-0.0999,-0.3894,0.807
22:03:00:974,0.7175,-0.1041,-0.3784,0.803
22:03:00:977,0.7202,-0.1085,-0.3640,0.800
22:03:00:978,0.7227,-0.1124,-0.3466,0.795
22:03:00:979,0.7251,-0.1143,-0.3273,0.789
22:03:00:982,0.7283,-0.1163,-0.3053,0.784
22:03:00:984,0.7327,-0.1182,-0.2826,0.780
22:03:00:986,0.7395,-0.1192,-0.2609,0.780
22:03:00:987,0.7486,-0.1200,-0.2386,0.782
22:03:00:990,0.7595,-0.1204,-0.2166,0.787
22:03:00:991,0.7720,-0.1202,-0.1951,0.794
22:03:00:994,0.7857,-0.1200,-0.1746,0.803
22:03:00:996,0.8008,-0.1190,-0.1561,0.814
22:03:00:997,0.8162,-0.1168,-0.1394,0.826
22:03:00:999,0.8302,-0.1146,-0.1233,0.838
22:03:01:001,0.8416,-0.1121,-0.1089,0.847
22:03:01:003,0.8514,-0.1080,-0.0972,0.855
22:03:01:006,0.8600,-0.1026,-0.0869,0.863
22:03:01:007,0.8666,-0.0970,-0.0776,0.868
22:03:01:014,0.8707,-0.0894,-0.0706,0.872
22:03:01:016,0.8717,-0.0806,-0.0647,0.872
22:03:01:017,0.8683,-0.0706,-0.0600,0.868
22:03:01:019,0.8634,-0.0594,-0.0581,0.863
22:03:01:022,0.8587,-0.0486,-0.0574,0.858
22:03:01:023,0.8580,-0.0388,-0.0574,0.857
22:03:01:025,0.8607,-0.0303,-0.0588,0.860
22:03:01:026,0.8648,-0.0235,-0.0627,0.865
22:03:01:027,0.8717,-0.0171,-0.0701,0.872
22:03:01:028,0.8819,-0.0110,-0.0813,0.883
22:03:01:030,0.8946,-0.0051,-0.0945,0.897
22:03:01:033,0.9012,-0.0022,-0.1016,0.905
22:03:01:034,0.9144,0.0037,-0.1184,0.920
22:03:01:035,0.9281,0.0110,-0.1368,0.936
22:03:01:038,0.9416,0.0203,-0.1551,0.952
22:03:01:039,0.9540,0.0300,-0.1714,0.968
22:03:01:042,0.9655,0.0403,-0.1868,0.982
22:03:01:044,0.9758,0.0498,-0.2000,0.996
22:03:01:045,0.9846,0.0599,-0.2093,1.007
22:03:01:047,0.9914,0.0708,-0.2142,1.016
22:03:01:049,0.9977,0.0821,-0.2171,1.024
22:03:01:051,1.0026,0.0931,-0.2166,1.030
22:03:01:053,1.0068,0.1031,-0.2127,1.035
22:03:01:055,1.0107,0.1138,-0.2057,1.039
22:03:01:057,1.0161,0.1244,-0.1973,1.045
22:03:01:060,1.0251,0.1344,-0.1878,1.053
22:03:01:062,1.0388,0.1446,-0.1766,1.067
22:03:01:065,1.0569,0.1542,-0.1671,1.085
22:03:01:067,1.0798,0.1620,-0.1592,1.108
22:03:01:068,1.1089,0.1693,-0.1529,1.136
22:03:01:070,1.1424,0.1764,-0.1475,1.170
22:03:01:071,1.1790,0.1832,-0.1431,1.206
22:03:01:073,1.2191,0.1910,-0.1424,1.247
22:03:01:076,1.2606,0.1979,-0.1424,1.289
22:03:01:079,1.3026,0.2045,-0.1419,1.331
22:03:01:080,1.3459,0.2106,-0.1424,1.375
22:03:01:082,1.3877,0.2155,-0.1441,1.417
22:03:01:083,1.4280,0.2199,-0.1470,1.457
22:03:01:086,1.4636,0.2245,-0.1521,1.493
22:03:01:087,1.4942,0.2284,-0.1587,1.524
22:03:01:089,1.5179,0.2301,-0.1666,1.549
22:03:01:094,1.5340,0.2296,-0.1773,1.565
22:03:01:095,1.5406,0.2277,-0.1905,1.573
22:03:01:096,1.5377,0.2235,-0.2042,1.571
22:03:01:097,1.5264,0.2172,-0.2188,1.561
22:03:01:099,1.5098,0.2084,-0.2337,1.545
22:03:01:102,1.4893,0.1989,-0.2482,1.525
22:03:01:103,1.4680,0.1884,-0.2604,1.505
22:03:01:106,1.4453,0.1771,-0.2704,1.483
22:03:01:107,1.4187,0.1664,-0.2782,1.457
22:03:01:114,1.4040,0.1612,-0.2811,1.442
22:03:01:115,1.3728,0.1517,-0.2851,1.411
22:03:01:116,1.3395,0.1432,-0.2868,1.378
22:03:01:117,1.3039,0.1353,-0.2880,1.342
22:03:01:118,1.2660,0.1280,-0.2892,1.305
22:03:01:139,1.2279,0.1214,-0.2912,1.268
22:03:01:141,1.1907,0.1160,-0.2941,1.232
22:03:01:142,1.1561,0.1112,-0.2978,1.198
22:03:01:143,1.1243,0.1073,-0.3004,1.168
22:03:01:144,1.0952,0.1051,-0.3009,1.140
22:03:01:145,1.0701,0.1031,-0.2995,1.115
22:03:01:146,1.0483,0.1021,-0.2970,1.094
22:03:01:146,1.0300,0.1026,-0.2936,1.075
22:03:01:147,1.0148,0.1041,-0.2870,1.059
22:03:01:148,1.0026,0.1073,-0.2787,1.046
22:03:01:149,0.9941,0.1119,-0.2682,1.036
22:03:01:150,0.9892,0.1173,-0.2565,1.029
22:03:01:150,0.9880,0.1246,-0.2423,1.026
22:03:01:151,0.9899,0.1336,-0.2254,1.026
22:03:01:152,0.9965,0.1459,-0.2066,1.031
22:03:01:153,1.0083,0.1610,-0.1871,1.042
22:03:01:154,1.0263,0.1769,-0.1692,1.060
22:03:01:154,1.0549,0.1925,-0.1526,1.089
22:03:01:155,1.0930,0.2086,-0.1390,1.128
22:03:01:158,1.1377,0.2250,-0.1289,1.174
22:03:01:161,1.1886,0.2404,-0.1243,1.226
22:03:01:162,1.2433,0.2538,-0.1245,1.282
22:03:01:164,1.2963,0.2658,-0.1297,1.337
22:03:01:165,1.3471,0.2768,-0.1392,1.390
22:03:01:167,1.3952,0.2868,-0.1546,1.440
22:03:01:169,1.4385,0.2949,-0.1763,1.486
22:03:01:171,1.4744,0.3027,-0.2015,1.525
22:03:01:174,1.5022,0.3098,-0.2291,1.557
22:03:01:175,1.5206,0.3159,-0.2611,1.581
22:03:01:178,1.5289,0.3205,-0.2968,1.596
22:03:01:181,1.5264,0.3254,-0.3346,1.602
22:03:01:183,1.5154,0.3298,-0.3730,1.600
22:03:01:185,1.4947,0.3332,-0.4114,1.590
22:03:01:186,1.4661,0.3371,-0.4480,1.574
22:03:01:187,1.4502,0.3389,-0.4651,1.565
22:03:01:189,1.4167,0.3418,-0.4961,1.544
22:03:01:194,1.3828,0.3440,-0.5230,1.522
22:03:01:196,1.3513,0.3454,-0.5455,1.502
22:03:01:197,1.3229,0.3454,-0.5636,1.483
22:03:01:198,1.2980,0.3454,-0.5770,1.466
22:03:01:199,1.2792,0.3447,-0.5858,1.452
22:03:01:201,1.2650,0.3420,-0.5904,1.441
22:03:01:203,1.2528,0.3374,-0.5914,1.429
22:03:01:206,1.2443,0.3310,-0.5899,1.420
22:03:01:207,1.2401,0.3240,-0.5880,1.413
22:03:01:214,1.2377,0.3154,-0.5853,1.408
22:03:01:215,1.2377,0.3051,-0.5816,1.404
22:03:01:216,1.2381,0.2937,-0.5758,1.399
22:03:01:218,1.2391,0.2812,-0.5675,1.393
22:03:01:219,1.2418,0.2682,-0.5577,1.389
22:03:01:219,1.2467,0.2529,-0.5467,1.386
22:03:01:222,1.2518,0.2372,-0.5320,1.382
22:03:01:223,1.2560,0.2235,-0.5140,1.376
22:03:01:239,1.2592,0.2101,-0.4934,1.369
22:03:01:241,1.2648,0.1967,-0.4715,1.364
22:03:01:242,1.2758,0.1852,-0.4526,1.366
22:03:01:243,1.2794,0.1739,-0.4336,1.362
22:03:01:244,1.2765,0.1656,-0.4077,1.350
22:03:01:245,1.2755,0.1593,-0.3811,1.341
22:03:01:245,1.2789,0.1534,-0.3583,1.337
22:03:01:246,1.2848,0.1480,-0.3393,1.337
22:03:01:247,1.2914,0.1441,-0.3232,1.339
22:03:01:248,1.2973,0.1410,-0.3075,1.341
22:03:01:249,1.3009,0.1373,-0.2936,1.341
22:03:01:249,1.3029,0.1349,-0.2829,1.340
22:03:01:250,1.3029,0.1336,-0.2738,1.339
22:03:01:251,1.3014,0.1331,-0.2675,1.336
22:03:01:254,1.3044,0.1334,-0.2638,1.338
22:03:01:255,1.3136,0.1339,-0.2672,1.348
22:03:01:257,1.3014,0.1319,-0.2660,1.335
22:03:01:264,1.2782,0.1314,-0.2582,1.311
22:03:01:266,1.2643,0.1309,-0.2550,1.297
22:03:01:267,1.2618,0.1305,-0.2562,1.295
22:03:01:268,1.2628,0.1292,-0.2633,1.297
22:03:01:269,1.2653,0.1285,-0.2721,1.301
22:03:01:270,1.2662,0.1275,-0.2816,1.304
22:03:01:271,1.2653,0.1268,-0.2912,1.305
22:03:01:273,1.2618,0.1263,-0.3017,1.303
22:03:01:276,1.2562,0.1263,-0.3102,1.300
22:03:01:278,1.2494,0.1268,-0.3183,1.295
22:03:01:280,1.2421,0.1273,-0.3261,1.290
22:03:01:281,1.2345,0.1285,-0.3332,1.285
22:03:01:283,1.2276,0.1295,-0.3403,1.280
22:03:01:285,1.2228,0.1302,-0.3478,1.277
22:03:01:287,1.2179,0.1317,-0.3539,1.274
22:03:01:289,1.2118,0.1339,-0.3591,1.270
22:03:01:291,1.2049,0.1371,-0.3632,1.265
22:03:01:295,1.1961,0.1402,-0.3647,1.258
22:03:01:297,1.1873,0.1441,-0.3659,1.251
22:03:01:298,1.1776,0.1483,-0.3664,1.242
22:03:01:299,1.1692,0.1524,-0.3657,1.235
22:03:01:301,1.1607,0.1586,-0.3635,1.227
22:03:01:305,1.1514,0.1642,-0.3608,1.218
22:03:01:306,1.1412,0.1705,-0.3579,1.209
22:03:01:307,1.1304,0.1771,-0.3549,1.199
22:03:01:313,1.1192,0.1820,-0.3505,1.188
22:03:01:315,1.1074,0.1874,-0.3456,1.177
22:03:01:316,1.0947,0.1925,-0.3420,1.165
22:03:01:317,1.0813,0.1979,-0.3371,1.152
22:03:01:318,1.0669,0.2030,-0.3302,1.138
22:03:01:319,1.0525,0.2072,-0.3229,1.124
22:03:01:322,1.0398,0.2111,-0.3163,1.111
22:03:01:323,1.0288,0.2138,-0.3097,1.099
22:03:01:331,1.0180,0.2165,-0.3024,1.088
22:03:01:332,1.0061,0.2187,-0.2951,1.076
22:03:01:333,0.9929,0.2209,-0.2892,1.062
22:03:01:334,0.9799,0.2223,-0.2841,1.049
22:03:01:335,0.9677,0.2223,-0.2777,1.036
22:03:01:336,0.9555,0.2223,-0.2719,1.023
22:03:01:337,0.9435,0.2209,-0.2684,1.011
22:03:01:339,0.9308,0.2179,-0.2645,0.998
22:03:01:341,0.9193,0.2138,-0.2604,0.985
22:03:01:345,0.9137,0.2118,-0.2587,0.979
22:03:01:346,0.9034,0.2072,-0.2562,0.967
22:03:01:348,0.8932,0.2018,-0.2543,0.956
22:03:01:349,0.8824,0.1962,-0.2521,0.944
22:03:01:351,0.8712,0.1906,-0.2504,0.931
22:03:01:353,0.8602,0.1852,-0.2494,0.919
22:03:01:355,0.8499,0.1796,-0.2489,0.908
22:03:01:358,0.8394,0.1727,-0.2484,0.897
22:03:01:359,0.8289,0.1666,-0.2472,0.885
22:03:01:362,0.8189,0.1603,-0.2462,0.874
22:03:01:363,0.8084,0.1534,-0.2465,0.862
22:03:01:365,0.7984,0.1461,-0.2479,0.852
22:03:01:367,0.7891,0.1388,-0.2486,0.842
22:03:01:369,0.7808,0.1312,-0.2489,0.832
22:03:01:371,0.7732,0.1239,-0.2501,0.824
22:03:01:373,0.7654,0.1175,-0.2513,0.816
22:03:01:376,0.7576,0.1114,-0.2513,0.807
22:03:01:378,0.7503,0.1051,-0.2518,0.799
22:03:01:379,0.7439,0.0987,-0.2535,0.792
22:03:01:381,0.7388,0.0926,-0.2552,0.787
22:03:01:383,0.7327,0.0870,-0.2562,0.781
22:03:01:386,0.7268,0.0828,-0.2572,0.775
22:03:01:387,0.7214,0.0779,-0.2582,0.769
22:03:01:389,0.7163,0.0726,-0.2574,0.763
22:03:01:391,0.7114,0.0674,-0.2557,0.757
22:03:01:394,0.7068,0.0628,-0.2530,0.751
22:03:01:396,0.7024,0.0589,-0.2496,0.746
22:03:01:397,0.6977,0.0559,-0.2467,0.740
22:03:01:399,0.6941,0.0535,-0.2428,0.735
22:03:01:402,0.6907,0.0520,-0.2369,0.730
22:03:01:403,0.6860,0.0503,-0.2303,0.723
22:03:01:405,0.6809,0.0496,-0.2242,0.717
22:03:01:407,0.6772,0.0493,-0.2181,0.711
22:03:01:414,0.6750,0.0493,-0.2125,0.708
22:03:01:416,0.6743,0.0501,-0.2083,0.706
22:03:01:417,0.6745,0.0523,-0.2052,0.706
22:03:01:418,0.6736,0.0552,-0.2020,0.704
22:03:01:418,0.6731,0.0572,-0.2010,0.704
22:03:01:419,0.6728,0.0618,-0.2003,0.704
22:03:01:421,0.6728,0.0662,-0.2005,0.705
22:03:01:423,0.6728,0.0718,-0.2005,0.706
22:03:01:425,0.6733,0.0784,-0.1995,0.707
22:03:01:432,0.6723,0.0850,-0.1978,0.707
22:03:01:434,0.6714,0.0906,-0.1964,0.707
22:03:01:435,0.6699,0.0965,-0.1942,0.706
22:03:01:436,0.6674,0.1033,-0.1912,0.704
22:03:01:437,0.6645,0.1102,-0.1890,0.703
22:03:01:438,0.6616,0.1163,-0.1873,0.701
22:03:01:439,0.6589,0.1222,-0.1854,0.699
22:03:01:441,0.6574,0.1275,-0.1839,0.699
22:03:01:444,0.6567,0.1334,-0.1827,0.699
22:03:01:446,0.6562,0.1388,-0.1822,0.700
22:03:01:447,0.6562,0.1451,-0.1827,0.702
22:03:01:450,0.6565,0.1512,-0.1829,0.704
22:03:01:451,0.6565,0.1564,-0.1837,0.706
22:03:01:453,0.6577,0.1612,-0.1844,0.709
22:03:01:455,0.6586,0.1661,-0.1854,0.711
22:03:01:457,0.6589,0.1708,-0.1866,0.713
22:03:01:459,0.6591,0.1757,-0.1871,0.715
22:03:01:461,0.6584,0.1796,-0.1868,0.715
22:03:01:464,0.6565,0.1827,-0.1868,0.715
22:03:01:465,0.6535,0.1857,-0.1861,0.713
22:03:01:467,0.6513,0.1881,-0.1851,0.711
22:03:01:470,0.6494,0.1901,-0.1839,0.710
22:03:01:471,0.6481,0.1915,-0.1827,0.709
22:03:01:474,0.6467,0.1930,-0.1822,0.708
22:03:01:475,0.6447,0.1950,-0.1827,0.707
22:03:01:478,0.6423,0.1962,-0.1844,0.706
22:03:01:479,0.6413,0.1962,-0.1873,0.705
