time,gFx,gFy,gFz,TgF
22:05:11:593,0.7031,-0.0457,-0.1695,0.718
22:05:11:594,0.7038,-0.0486,-0.1714,0.719
22:05:11:597,0.7048,-0.0537,-0.1756,0.721
22:05:11:598,0.7041,-0.0584,-0.1790,0.721
22:05:11:600,0.7029,-0.0643,-0.1839,0.721
22:05:11:602,0.7041,-0.0713,-0.1900,0.723
22:05:11:604,0.7056,-0.0774,-0.1954,0.726
22:05:11:606,0.7078,-0.0821,-0.1998,0.730
22:05:11:608,0.7090,-0.0865,-0.2052,0.733
22:05:11:610,0.7087,-0.0904,-0.2086,0.733
22:05:11:612,0.7085,-0.0928,-0.2096,0.734
22:05:11:615,0.7075,-0.0948,-0.2083,0.732
22:05:11:616,0.7063,-0.0963,-0.2064,0.731
22:05:11:618,0.7043,-0.0975,-0.2047,0.729
22:05:11:620,0.7012,-0.0982,-0.2044,0.725
22:05:11:622,0.6975,-0.0980,-0.2032,0.722
22:05:11:624,0.6936,-0.0965,-0.1993,0.717
22:05:11:626,0.6897,-0.0960,-0.1956,0.712
22:05:11:628,0.6848,-0.0955,-0.1942,0.707
22:05:11:630,0.6801,-0.0945,-0.1944,0.702
22:05:11:632,0.6753,-0.0933,-0.1949,0.698
22:05:11:634,0.6711,-0.0911,-0.1964,0.694
22:05:11:636,0.6699,-0.0880,-0.1998,0.693
22:05:11:638,0.6711,-0.0836,-0.2037,0.695
22:05:11:640,0.6718,-0.0784,-0.2088,0.697
22:05:11:642,0.6748,-0.0716,-0.2142,0.701
22:05:11:644,0.6784,-0.0640,-0.2196,0.706
22:05:11:648,0.6838,-0.0559,-0.2259,0.713
22:05:11:649,0.6911,-0.0469,-0.2328,0.722
22:05:11:650,0.6982,-0.0379,-0.2403,0.731
22:05:11:652,0.7053,-0.0279,-0.2482,0.741
22:05:11:654,0.7124,-0.0176,-0.2555,0.750
22:05:11:656,0.7195,-0.0076,-0.2626,0.759
22:05:11:658,0.7258,0.0017,-0.2706,0.769
22:05:11:660,0.7315,0.0100,-0.2780,0.777
22:05:11:662,0.7361,0.0178,-0.2843,0.784
22:05:11:668,0.7405,0.0257,-0.2899,0.791
22:05:11:670,0.7446,0.0325,-0.2948,0.797
22:05:11:671,0.7476,0.0384,-0.2987,0.802
22:05:11:671,0.7476,0.0428,-0.3007,0.803
22:05:11:678,0.7459,0.0472,-0.3004,0.802
22:05:11:679,0.7432,0.0520,-0.2978,0.799
22:05:11:681,0.7395,0.0550,-0.2936,0.794
22:05:11:682,0.7371,0.0559,-0.2899,0.791
22:05:11:683,0.7329,0.0581,-0.2797,0.784
22:05:11:685,0.7307,0.0608,-0.2658,0.778
22:05:11:686,0.7295,0.0638,-0.2491,0.772
22:05:11:687,0.7263,0.0669,-0.2306,0.764
22:05:11:691,0.7229,0.0699,-0.2096,0.756
22:05:11:693,0.7190,0.0723,-0.1856,0.746
22:05:11:694,0.7139,0.0745,-0.1597,0.736
22:05:11:695,0.7100,0.0767,-0.1331,0.728
22:05:11:703,0.7065,0.0796,-0.1052,0.722
22:05:11:705,0.7014,0.0823,-0.0779,0.714
22:05:11:706,0.6953,0.0853,-0.0530,0.707
22:05:11:707,0.6882,0.0870,-0.0298,0.700
22:05:11:708,0.6806,0.0884,-0.0092,0.693
22:05:11:709,0.6723,0.0904,0.0076,0.685
22:05:11:710,0.6628,0.0914,0.0233,0.677
22:05:11:711,0.6543,0.0926,0.0367,0.670
22:05:11:712,0.6455,0.0933,0.0474,0.663
22:05:11:715,0.6352,0.0933,0.0560,0.653
22:05:11:718,0.6244,0.0916,0.0624,0.643
22:05:11:719,0.6139,0.0887,0.0658,0.633
22:05:11:720,0.6042,0.0858,0.0663,0.623
22:05:11:722,0.5959,0.0840,0.0653,0.615
22:05:11:724,0.5895,0.0826,0.0638,0.608
22:05:11:726,0.5844,0.0814,0.0621,0.602
22:05:11:727,0.5797,0.0801,0.0597,0.597
22:05:11:731,0.5756,0.0799,0.0562,0.593
22:05:11:733,0.5731,0.0799,0.0533,0.590
22:05:11:734,0.5719,0.0804,0.0489,0.589
22:05:11:736,0.5722,0.0809,0.0440,0.588
22:05:11:738,0.5746,0.0811,0.0382,0.590
22:05:11:740,0.5797,0.0814,0.0313,0.595
22:05:11:742,0.5861,0.0818,0.0228,0.600
22:05:11:744,0.5954,0.0828,0.0125,0.609
22:05:11:746,0.6064,0.0836,0.0001,0.619
22:05:11:748,0.6179,0.0833,-0.0139,0.630
22:05:11:751,0.6235,0.0831,-0.0214,0.636
22:05:11:752,0.6350,0.0823,-0.0368,0.647
22:05:11:754,0.6479,0.0816,-0.0525,0.660
22:05:11:756,0.6611,0.0806,-0.0686,0.674
22:05:11:758,0.6750,0.0796,-0.0845,0.689
22:05:11:760,0.6894,0.0792,-0.1008,0.704
22:05:11:762,0.7026,0.0782,-0.1192,0.719
22:05:11:766,0.7158,0.0757,-0.1370,0.735
22:05:11:768,0.7288,0.0730,-0.1548,0.750
22:05:11:769,0.7400,0.0704,-0.1717,0.763
22:05:11:770,0.7493,0.0672,-0.1861,0.775
22:05:11:772,0.7561,0.0633,-0.1983,0.784
22:05:11:774,0.7608,0.0586,-0.2100,0.790
22:05:11:776,0.7657,0.0533,-0.2210,0.797
22:05:11:778,0.7683,0.0467,-0.2318,0.802
22:05:11:786,0.7683,0.0398,-0.2411,0.803
22:05:11:788,0.7669,0.0322,-0.2499,0.804
22:05:11:790,0.7647,0.0230,-0.2574,0.803
22:05:11:791,0.7613,0.0127,-0.2626,0.800
22:05:11:791,0.7569,0.0024,-0.2645,0.796
22:05:11:792,0.7527,-0.0071,-0.2660,0.792
22:05:11:793,0.7483,-0.0171,-0.2672,0.788
22:05:11:794,0.7437,-0.0259,-0.2684,0.783
22:05:11:796,0.7388,-0.0337,-0.2692,0.779
22:05:11:807,0.7341,-0.0418,-0.2699,0.774
22:05:11:809,0.7310,-0.0493,-0.2701,0.772
22:05:11:810,0.7285,-0.0564,-0.2701,0.769
22:05:11:811,0.7280,-0.0628,-0.2704,0.769
22:05:11:811,0.7302,-0.0694,-0.2699,0.771
22:05:11:812,0.7346,-0.0760,-0.2684,0.775
22:05:11:814,0.7405,-0.0814,-0.2667,0.780
22:05:11:815,0.7471,-0.0877,-0.2648,0.786
22:05:11:816,0.7539,-0.0943,-0.2616,0.792
22:05:11:817,0.7610,-0.0997,-0.2587,0.798
22:05:11:818,0.7688,-0.1043,-0.2562,0.805
22:05:11:821,0.7730,-0.1065,-0.2555,0.809
22:05:11:822,0.7810,-0.1112,-0.2545,0.817
22:05:11:824,0.7894,-0.1158,-0.2540,0.825
22:05:11:826,0.7967,-0.1217,-0.2530,0.832
22:05:11:828,0.8023,-0.1266,-0.2513,0.837
22:05:11:829,0.8069,-0.1307,-0.2479,0.841
22:05:11:832,0.8109,-0.1346,-0.2423,0.844
22:05:11:833,0.8133,-0.1375,-0.2330,0.844
22:05:11:835,0.8131,-0.1400,-0.2191,0.841
22:05:11:837,0.8109,-0.1415,-0.2032,0.835
22:05:11:840,0.8094,-0.1417,-0.1859,0.830
22:05:11:842,0.8096,-0.1407,-0.1668,0.827
22:05:11:843,0.8111,-0.1380,-0.1468,0.824
22:05:11:846,0.8135,-0.1349,-0.1267,0.824
22:05:11:848,0.8174,-0.1314,-0.1089,0.825
22:05:11:850,0.8243,-0.1273,-0.0947,0.830
22:05:11:852,0.8331,-0.1217,-0.0837,0.837
22:05:11:854,0.8416,-0.1148,-0.0767,0.845
22:05:11:856,0.8487,-0.1073,-0.0737,0.851
22:05:11:858,0.8560,-0.0982,-0.0754,0.858
22:05:11:859,0.8629,-0.0877,-0.0803,0.864
22:05:11:862,0.8680,-0.0767,-0.0889,0.870
22:05:11:865,0.8732,-0.0657,-0.1018,0.876
22:05:11:866,0.8795,-0.0545,-0.1160,0.883
22:05:11:867,0.8866,-0.0430,-0.1287,0.892
22:05:11:869,0.8934,-0.0310,-0.1397,0.900
22:05:11:871,0.8988,-0.0169,-0.1485,0.907
22:05:11:874,0.9020,-0.0022,-0.1536,0.912
22:05:11:875,0.9037,0.0122,-0.1558,0.914
22:05:11:877,0.9049,0.0257,-0.1546,0.916
22:05:11:879,0.9069,0.0379,-0.1514,0.919
22:05:11:885,0.9105,0.0493,-0.1473,0.923
22:05:11:887,0.9166,0.0589,-0.1441,0.930
22:05:11:888,0.9279,0.0669,-0.1429,0.942
22:05:11:889,0.9435,0.0745,-0.1441,0.958
22:05:11:889,0.9631,0.0811,-0.1485,0.979
22:05:11:891,0.9865,0.0877,-0.1568,1.004
22:05:11:893,1.0134,0.0945,-0.1688,1.033
22:05:11:895,1.0420,0.1024,-0.1846,1.064
22:05:11:900,1.0718,0.1097,-0.2035,1.097
22:05:11:902,1.1033,0.1160,-0.2237,1.133
22:05:11:902,1.1363,0.1222,-0.2457,1.170
22:05:11:903,1.1526,0.1253,-0.2572,1.188
22:05:11:906,1.1851,0.1309,-0.2809,1.225
22:05:11:907,1.2181,0.1346,-0.3051,1.263
22:05:11:910,1.2506,0.1373,-0.3290,1.300
22:05:11:911,1.2824,0.1388,-0.3515,1.337
22:05:11:915,1.3139,0.1393,-0.3735,1.372
22:05:11:917,1.3425,0.1388,-0.3940,1.405
22:05:11:918,1.3686,0.1371,-0.4126,1.435
22:05:11:920,1.3921,0.1349,-0.4287,1.461
22:05:11:921,1.4118,0.1329,-0.4424,1.484
22:05:11:923,1.4263,0.1295,-0.4539,1.500
22:05:11:925,1.4351,0.1239,-0.4619,1.510
22:05:11:927,1.4380,0.1180,-0.4673,1.514
22:05:11:929,1.4373,0.1114,-0.4683,1.513
22:05:11:932,1.4336,0.1053,-0.4656,1.508
22:05:11:933,1.4267,0.0992,-0.4585,1.499
22:05:11:935,1.4165,0.0928,-0.4478,1.485
22:05:11:937,1.4028,0.0855,-0.4338,1.468
22:05:11:939,1.3869,0.0794,-0.4153,1.447
22:05:11:941,1.3703,0.0740,-0.3935,1.424
22:05:11:943,1.3517,0.0687,-0.3698,1.400
22:05:11:945,1.3320,0.0635,-0.3430,1.374
22:05:11:948,1.3156,0.0594,-0.3129,1.351
22:05:11:951,1.3002,0.0584,-0.2809,1.329
22:05:11:951,1.2848,0.0591,-0.2474,1.308
22:05:11:953,1.2706,0.0618,-0.2127,1.289
22:05:11:955,1.2577,0.0674,-0.1771,1.271
22:05:11:957,1.2455,0.0743,-0.1419,1.256
22:05:11:959,1.2340,0.0809,-0.1087,1.242
22:05:11:962,1.2228,0.0882,-0.0784,1.230
22:05:11:963,1.2113,0.0972,-0.0515,1.219
22:05:11:968,1.2005,0.1082,-0.0276,1.209
22:05:11:969,1.1922,0.1195,-0.0070,1.202
22:05:11:970,1.1873,0.1309,0.0093,1.199
22:05:11:971,1.1861,0.1446,0.0196,1.201
22:05:11:975,1.1868,0.1522,0.0225,1.203
22:05:11:976,1.1903,0.1683,0.0245,1.209
22:05:11:978,1.1969,0.1859,0.0230,1.219
22:05:11:980,1.2059,0.2052,0.0164,1.231
22:05:11:985,1.2193,0.2255,0.0042,1.248
22:05:11:987,1.2377,0.2450,-0.0139,1.270
22:05:11:988,1.2618,0.2639,-0.0385,1.299
22:05:11:989,1.2912,0.2800,-0.0674,1.332
22:05:11:990,1.3249,0.2939,-0.0996,1.369
22:05:11:991,1.3586,0.3081,-0.1326,1.408
22:05:11:993,1.3911,0.3240,-0.1634,1.446
22:05:11:996,1.4270,0.3403,-0.1932,1.488
22:05:11:998,1.4653,0.3572,-0.2213,1.532
22:05:12:000,1.5044,0.3753,-0.2489,1.578
22:05:12:002,1.5447,0.3950,-0.2758,1.626
22:05:12:004,1.5848,0.4165,-0.3012,1.674
22:05:12:005,1.6227,0.4393,-0.3268,1.721
22:05:12:008,1.6579,0.4625,-0.3530,1.765
22:05:12:011,1.6896,0.4862,-0.3813,1.808
22:05:12:012,1.7150,0.5099,-0.4116,1.845
22:05:12:014,1.7321,0.5328,-0.4446,1.875
22:05:12:016,1.7385,0.5556,-0.4795,1.896
22:05:12:018,1.7331,0.5768,-0.5186,1.908
22:05:12:019,1.7165,0.5954,-0.5636,1.911
22:05:12:022,1.6872,0.6103,-0.6122,1.905
22:05:12:023,1.6452,0.6218,-0.6627,1.888
22:05:12:026,1.5948,0.6279,-0.7143,1.866
22:05:12:027,1.5396,0.6303,-0.7654,1.840
22:05:12:030,1.4822,0.6296,-0.8132,1.812
22:05:12:033,1.4260,0.6242,-0.8562,1.784
22:05:12:035,1.3735,0.6139,-0.8931,1.757
22:05:12:035,1.3263,0.5983,-0.9232,1.730
22:05:12:038,1.2848,0.5785,-0.9457,1.703
22:05:12:039,1.2494,0.5543,-0.9591,1.675
22:05:12:042,1.2191,0.5231,-0.9613,1.643
22:05:12:043,1.1934,0.4835,-0.9523,1.605
22:05:12:046,1.1736,0.4378,-0.9322,1.564
22:05:12:049,1.1565,0.3902,-0.9005,1.518
22:05:12:050,1.1426,0.3459,-0.8584,1.471
22:05:12:051,1.1343,0.3066,-0.8101,1.427
22:05:12:053,1.1316,0.2893,-0.7842,1.406
22:05:12:056,1.1289,0.2595,-0.7299,1.368
22:05:12:057,1.1304,0.2345,-0.6759,1.337
22:05:12:059,1.1341,0.2143,-0.6234,1.311
22:05:12:062,1.1404,0.1972,-0.5736,1.291
22:05:12:063,1.1492,0.1832,-0.5274,1.277
22:05:12:066,1.1607,0.1700,-0.4864,1.269
22:05:12:068,1.1773,0.1581,-0.4504,1.270
22:05:12:069,1.1988,0.1471,-0.4192,1.278
22:05:12:071,1.2230,0.1361,-0.3923,1.291
22:05:12:074,1.2499,0.1246,-0.3698,1.308
22:05:12:076,1.2824,0.1129,-0.3520,1.333
22:05:12:078,1.3163,0.1007,-0.3381,1.361
22:05:12:079,1.3495,0.0892,-0.3280,1.390
22:05:12:086,1.3820,0.0784,-0.3202,1.419
22:05:12:088,1.4114,0.0684,-0.3129,1.445
22:05:12:089,1.4346,0.0577,-0.3073,1.466
22:05:12:090,1.4526,0.0484,-0.3019,1.482
22:05:12:091,1.4663,0.0401,-0.2975,1.494
22:05:12:092,1.4756,0.0332,-0.2946,1.502
22:05:12:094,1.4810,0.0249,-0.2924,1.506
22:05:12:095,1.4832,0.0164,-0.2904,1.508
22:05:12:112,1.4807,0.0100,-0.2909,1.505
22:05:12:114,1.4722,0.0034,-0.2951,1.497
22:05:12:115,1.4566,-0.0051,-0.3017,1.483
22:05:12:116,1.4380,-0.0129,-0.3070,1.465
22:05:12:117,1.4175,-0.0188,-0.3114,1.446
22:05:12:118,1.3945,-0.0249,-0.3171,1.425
22:05:12:118,1.3718,-0.0305,-0.3266,1.404
22:05:12:119,1.3517,-0.0347,-0.3395,1.388
22:05:12:120,1.3320,-0.0379,-0.3549,1.372
22:05:12:121,1.3117,-0.0369,-0.3723,1.357
22:05:12:121,1.2897,-0.0318,-0.3899,1.341
22:05:12:122,1.2658,-0.0239,-0.4067,1.323
22:05:12:123,1.2416,-0.0115,-0.4204,1.304
22:05:12:124,1.2171,0.0054,-0.4316,1.285
22:05:12:126,1.1917,0.0254,-0.4419,1.265
22:05:12:127,1.1653,0.0464,-0.4492,1.245
22:05:12:130,1.1524,0.0574,-0.4524,1.234
22:05:12:133,1.1272,0.0804,-0.4558,1.214
22:05:12:135,1.1035,0.1019,-0.4568,1.195
22:05:12:136,1.0811,0.1217,-0.4544,1.177
22:05:12:138,1.0603,0.1407,-0.4492,1.159
22:05:12:139,1.0410,0.1598,-0.4385,1.140
22:05:12:141,1.0219,0.1774,-0.4224,1.120
22:05:12:143,1.0026,0.1945,-0.4013,1.099
22:05:12:145,0.9824,0.2106,-0.3776,1.076
22:05:12:147,0.9623,0.2260,-0.3515,1.053
22:05:12:150,0.9428,0.2409,-0.3246,1.031
22:05:12:152,0.9227,0.2551,-0.2990,1.010
22:05:12:153,0.9032,0.2690,-0.2731,0.989
22:05:12:156,0.8849,0.2819,-0.2491,0.971
22:05:12:157,0.8690,0.2944,-0.2267,0.956
22:05:12:159,0.8560,0.3051,-0.2057,0.944
22:05:12:161,0.8451,0.3144,-0.1859,0.933
22:05:12:163,0.8348,0.3237,-0.1678,0.925
22:05:12:166,0.8245,0.3327,-0.1526,0.917
22:05:12:168,0.8157,0.3413,-0.1387,0.911
22:05:12:169,0.8106,0.3476,-0.1255,0.907
22:05:12:171,0.8052,0.3535,-0.1148,0.904
22:05:12:173,0.7989,0.3591,-0.1057,0.900
22:05:12:175,0.7928,0.3633,-0.0969,0.895
22:05:12:177,0.7864,0.3660,-0.0889,0.890
22:05:12:179,0.7803,0.3682,-0.0825,0.886
22:05:12:187,0.7747,0.3701,-0.0762,0.881
22:05:12:189,0.7683,0.3709,-0.0708,0.876
22:05:12:190,0.7617,0.3706,-0.0664,0.869
22:05:12:191,0.7542,0.3696,-0.0630,0.862
22:05:12:193,0.7464,0.3677,-0.0596,0.854
22:05:12:194,0.7402,0.3650,-0.0559,0.847
22:05:12:195,0.7349,0.3616,-0.0539,0.841
22:05:12:196,0.7297,0.3562,-0.0530,0.834
22:05:12:198,0.7258,0.3484,-0.0515,0.827
22:05:12:200,0.7229,0.3396,-0.0508,0.820
22:05:12:206,0.7200,0.3303,-0.0522,0.813
22:05:12:207,0.7163,0.3208,-0.0552,0.805
22:05:12:209,0.7124,0.3110,-0.0588,0.798
22:05:12:210,0.7073,0.3003,-0.0647,0.789
22:05:12:210,0.7041,0.2949,-0.0686,0.784
22:05:12:211,0.6965,0.2841,-0.0769,0.773
22:05:12:213,0.6892,0.2729,-0.0864,0.762
22:05:12:217,0.6821,0.2624,-0.0972,0.752
22:05:12:219,0.6753,0.2521,-0.1087,0.743
22:05:12:220,0.6682,0.2426,-0.1209,0.735
22:05:12:221,0.6606,0.2318,-0.1343,0.726
22:05:12:223,0.6540,0.2201,-0.1487,0.718
22:05:12:225,0.6489,0.2094,-0.1641,0.712
22:05:12:227,0.6430,0.1994,-0.1795,0.706
22:05:12:230,0.6381,0.1876,-0.1932,0.701
22:05:12:231,0.6345,0.1757,-0.2064,0.697
22:05:12:234,0.6301,0.1644,-0.2201,0.694
22:05:12:235,0.6259,0.1529,-0.2315,0.690
22:05:12:237,0.6222,0.1422,-0.2413,0.687
22:05:12:239,0.6183,0.1324,-0.2506,0.683
22:05:12:242,0.6142,0.1239,-0.2589,0.680
22:05:12:243,0.6105,0.1151,-0.2667,0.678
22:05:12:245,0.6066,0.1065,-0.2733,0.675
22:05:12:247,0.6022,0.0987,-0.2787,0.671
22:05:12:250,0.5978,0.0909,-0.2829,0.667
22:05:12:251,0.5942,0.0836,-0.2858,0.663
22:05:12:254,0.5900,0.0760,-0.2872,0.659
22:05:12:255,0.5873,0.0684,-0.2887,0.656
22:05:12:257,0.5849,0.0616,-0.2885,0.652
22:05:12:259,0.5822,0.0552,-0.2875,0.648
22:05:12:262,0.5797,0.0496,-0.2858,0.644
22:05:12:263,0.5771,0.0447,-0.2831,0.640
22:05:12:266,0.5739,0.0396,-0.2792,0.635
22:05:12:268,0.5702,0.0335,-0.2745,0.629
22:05:12:269,0.5683,0.0288,-0.2706,0.625
22:05:12:271,0.5678,0.0259,-0.2667,0.623
22:05:12:274,0.5670,0.0230,-0.2614,0.620
22:05:12:275,0.5673,0.0191,-0.2560,0.617
22:05:12:278,0.5680,0.0154,-0.2508,0.616
22:05:12:279,0.5692,0.0127,-0.2465,0.615
22:05:12:281,0.5697,0.0117,-0.2443,0.614
22:05:12:286,0.5712,0.0100,-0.2396,0.614
22:05:12:288,0.5736,0.0083,-0.2347,0.614
22:05:12:289,0.5758,0.0071,-0.2289,0.614
22:05:12:290,0.5778,0.0064,-0.2235,0.614
22:05:12:291,0.5807,0.0051,-0.2193,0.615
22:05:12:293,0.5839,0.0037,-0.2154,0.617
22:05:12:295,0.5876,0.0027,-0.2118,0.619
22:05:12:298,0.5922,0.0032,-0.2096,0.623
22:05:12:304,0.5968,0.0034,-0.2081,0.627
22:05:12:305,0.6003,0.0032,-0.2076,0.630
22:05:12:306,0.6034,0.0024,-0.2088,0.633
22:05:12:307,0.6066,0.0017,-0.2113,0.637
22:05:12:308,0.6083,0.0017,-0.2159,0.640
22:05:12:309,0.6095,0.0012,-0.2220,0.643
22:05:12:311,0.6098,0.0010,-0.2284,0.645
22:05:12:313,0.6081,0.0002,-0.2357,0.646
22:05:12:315,0.6056,0.0000,-0.2438,0.646
22:05:12:318,0.6027,-0.0007,-0.2535,0.647
22:05:12:319,0.5986,-0.0022,-0.2643,0.647
22:05:12:321,0.5924,-0.0024,-0.2745,0.646
22:05:12:323,0.5849,-0.0027,-0.2843,0.643
22:05:12:326,0.5761,-0.0029,-0.2938,0.639
22:05:12:327,0.5661,-0.0029,-0.3031,0.634
22:05:12:329,0.5548,-0.0024,-0.3124,0.628
22:05:12:331,0.5438,-0.0020,-0.3202,0.622
22:05:12:334,0.5326,-0.0005,-0.3280,0.617
22:05:12:336,0.5201,0.0005,-0.3349,0.609
22:05:12:337,0.5082,0.0032,-0.3415,0.603
22:05:12:339,0.4972,0.0066,-0.3471,0.597
22:05:12:341,0.4864,0.0105,-0.3517,0.591
22:05:12:343,0.4771,0.0156,-0.3544,0.586
22:05:12:345,0.4688,0.0213,-0.3564,0.581
22:05:12:347,0.4613,0.0266,-0.3579,0.576
22:05:12:351,0.4549,0.0330,-0.3588,0.573
22:05:12:352,0.4507,0.0408,-0.3583,0.570
22:05:12:353,0.4498,0.0476,-0.3571,0.570
22:05:12:355,0.4507,0.0508,-0.3564,0.571
22:05:12:357,0.4544,0.0569,-0.3525,0.573
22:05:12:359,0.4605,0.0647,-0.3466,0.576
22:05:12:361,0.4696,0.0728,-0.3400,0.581
22:05:12:363,0.4806,0.0794,-0.3317,0.587
22:05:12:365,0.4925,0.0848,-0.3237,0.593
22:05:12:368,0.5052,0.0897,-0.3149,0.601
22:05:12:370,0.5199,0.0945,-0.3053,0.609
22:05:12:371,0.5360,0.0985,-0.2946,0.619
22:05:12:373,0.5524,0.1021,-0.2843,0.630
22:05:12:375,0.5697,0.1046,-0.2765,0.643
22:05:12:377,0.5868,0.1060,-0.2687,0.655
22:05:12:379,0.6029,0.1075,-0.2611,0.667
22:05:12:381,0.6193,0.1080,-0.2533,0.679
22:05:12:383,0.6347,0.1080,-0.2469,0.691
22:05:12:388,0.6503,0.1087,-0.2418,0.704
22:05:12:390,0.6655,0.1090,-0.2374,0.717
22:05:12:391,0.6811,0.1082,-0.2328,0.730
22:05:12:391,0.6968,0.1068,-0.2296,0.743
22:05:12:395,0.7104,0.1051,-0.2284,0.755
22:05:12:396,0.7239,0.1029,-0.2291,0.767
22:05:12:397,0.7363,0.1004,-0.2308,0.779
22:05:12:411,0.7468,0.0977,-0.2333,0.789
22:05:12:413,0.7561,0.0945,-0.2359,0.798
22:05:12:414,0.7647,0.0906,-0.2403,0.807
22:05:12:415,0.7713,0.0867,-0.2455,0.814
22:05:12:416,0.7771,0.0833,-0.2518,0.821
22:05:12:418,0.7803,0.0801,-0.2587,0.825
22:05:12:419,0.7801,0.0770,-0.2645,0.826
22:05:12:420,0.7781,0.0740,-0.2687,0.825
22:05:12:421,0.7749,0.0716,-0.2721,0.823
22:05:12:422,0.7698,0.0699,-0.2753,0.819
22:05:12:423,0.7632,0.0694,-0.2775,0.813
22:05:12:424,0.7559,0.0694,-0.2789,0.807
22:05:12:424,0.7490,0.0694,-0.2797,0.801
22:05:12:425,0.7437,0.0699,-0.2797,0.796
22:05:12:428,0.7383,0.0713,-0.2792,0.791
22:05:12:429,0.7332,0.0726,-0.2797,0.786
22:05:12:431,0.7305,0.0735,-0.2804,0.784
22:05:12:439,0.7244,0.0755,-0.2829,0.780
22:05:12:441,0.7195,0.0777,-0.2860,0.776
22:05:12:443,0.7170,0.0796,-0.2907,0.776
22:05:12:444,0.7136,0.0814,-0.2965,0.775
22:05:12:445,0.7100,0.0838,-0.3026,0.775
22:05:12:446,0.7085,0.0860,-0.3080,0.776
22:05:12:447,0.7095,0.0882,-0.3144,0.779
22:05:12:448,0.7119,0.0897,-0.3219,0.785
22:05:12:449,0.7146,0.0911,-0.3288,0.790
22:05:12:451,0.7183,0.0933,-0.3346,0.796
22:05:12:454,0.7246,0.0948,-0.3412,0.805
22:05:12:456,0.7329,0.0960,-0.3493,0.816
22:05:12:457,0.7412,0.0980,-0.3574,0.827
22:05:12:459,0.7490,0.0997,-0.3647,0.837
22:05:12:461,0.7598,0.1009,-0.3737,0.851
22:05:12:462,0.7815,0.0967,-0.3935,0.878
22:05:12:465,0.7935,0.0948,-0.4048,0.893
22:05:12:467,0.7894,0.1009,-0.4055,0.890
22:05:12:470,0.7879,0.1082,-0.4031,0.889
22:05:12:471,0.7957,0.1119,-0.4048,0.898
22:05:12:473,0.8089,0.1124,-0.4094,0.911
22:05:12:475,0.8243,0.1124,-0.4136,0.927
22:05:12:477,0.8402,0.1136,-0.4155,0.942
22:05:12:479,0.8548,0.1146,-0.4145,0.955
22:05:12:481,0.8763,0.1146,-0.4177,0.975
22:05:12:487,0.9030,0.1131,-0.4206,1.000
22:05:12:488,0.9081,0.1224,-0.4067,1.001
22:05:12:489,0.9061,0.1375,-0.3830,0.993
22:05:12:489,0.9149,0.1510,-0.3608,0.996
22:05:12:491,0.9323,0.1625,-0.3442,1.008
22:05:12:493,0.9535,0.1735,-0.3307,1.026
22:05:12:494,0.9645,0.1786,-0.3239,1.035
22:05:12:497,0.9872,0.1879,-0.3114,1.055
22:05:12:499,1.0105,0.1974,-0.3014,1.076
22:05:12:514,1.0373,0.2060,-0.2973,1.102
22:05:12:516,1.0808,0.2047,-0.3134,1.147
22:05:12:517,1.1057,0.2084,-0.3149,1.172
22:05:12:518,1.0994,0.2262,-0.3002,1.166
22:05:12:519,1.0979,0.2450,-0.2824,1.165
22:05:12:520,1.1140,0.2575,-0.2716,1.181
22:05:12:521,1.1407,0.2656,-0.2660,1.207
22:05:12:522,1.1697,0.2714,-0.2609,1.235
22:05:12:522,1.1976,0.2763,-0.2526,1.261
22:05:12:523,1.2228,0.2810,-0.2418,1.284
22:05:12:524,1.2440,0.2863,-0.2281,1.304
22:05:12:524,1.2628,0.2927,-0.2142,1.321
22:05:12:525,1.2799,0.2981,-0.2003,1.337
22:05:12:526,1.2948,0.3051,-0.1849,1.351
22:05:12:529,1.3105,0.3134,-0.1678,1.366
22:05:12:530,1.3280,0.3208,-0.1504,1.383
22:05:12:533,1.3481,0.3259,-0.1348,1.402
22:05:12:536,1.3881,0.3222,-0.1360,1.440
22:05:12:537,1.4258,0.3137,-0.1380,1.474
22:05:12:540,1.4238,0.3205,-0.1182,1.473
22:05:12:541,1.4133,0.3359,-0.0901,1.465
22:05:12:542,1.4197,0.3474,-0.0706,1.473
22:05:12:545,1.4421,0.3525,-0.0627,1.496
22:05:12:547,1.4732,0.3528,-0.0615,1.526
22:05:12:549,1.5037,0.3503,-0.0642,1.555
22:05:12:552,1.5298,0.3469,-0.0696,1.579
22:05:12:553,1.5484,0.3433,-0.0779,1.597
22:05:12:555,1.5584,0.3396,-0.0881,1.606
22:05:12:557,1.5614,0.3362,-0.1026,1.609
22:05:12:559,1.5543,0.3318,-0.1206,1.602
22:05:12:560,1.5364,0.3257,-0.1416,1.585
22:05:12:563,1.5113,0.3176,-0.1663,1.560
22:05:12:565,1.4805,0.3081,-0.1932,1.531
22:05:12:568,1.4446,0.2971,-0.2230,1.498
22:05:12:569,1.4060,0.2849,-0.2557,1.463
22:05:12:571,1.3859,0.2783,-0.2723,1.445
22:05:12:573,1.3447,0.2648,-0.3051,1.409
22:05:12:575,1.3026,0.2509,-0.3373,1.373
22:05:12:577,1.2628,0.2365,-0.3684,1.340
22:05:12:579,1.2257,0.2213,-0.3982,1.310
22:05:12:581,1.1898,0.2055,-0.4241,1.281
