time,gFx,gFy,gFz,TgF
21:09:47:969,0.7676,0.0594,-0.6342,0.989
21:09:47:971,0.7674,0.0591,-0.6337,0.988
21:09:47:973,0.7674,0.0596,-0.6334,0.988
21:09:47:975,0.7666,0.0599,-0.6337,0.988
21:09:47:977,0.7671,0.0606,-0.6334,0.988
21:09:47:978,0.7674,0.0611,-0.6325,0.988
21:09:47:981,0.7674,0.0621,-0.6325,0.988
21:09:47:982,0.7664,0.0616,-0.6325,0.987
21:09:47:985,0.7671,0.0613,-0.6325,0.988
21:09:47:988,0.7683,0.0611,-0.6327,0.989
21:09:47:989,0.7679,0.0611,-0.6322,0.988
21:09:47:991,0.7671,0.0608,-0.6310,0.987
21:09:47:993,0.7674,0.0613,-0.6298,0.986
21:09:47:994,0.7679,0.0618,-0.6298,0.986
21:09:47:997,0.7676,0.0616,-0.6300,0.986
21:09:47:998,0.7674,0.0616,-0.6300,0.986
21:09:48:001,0.7671,0.0611,-0.6303,0.986
21:09:48:006,0.7674,0.0611,-0.6303,0.986
21:09:48:007,0.7674,0.0613,-0.6298,0.986
21:09:48:008,0.7676,0.0613,-0.6303,0.987
21:09:48:009,0.7674,0.0608,-0.6300,0.986
21:09:48:011,0.7669,0.0606,-0.6293,0.985
21:09:48:013,0.7664,0.0608,-0.6290,0.985
21:09:48:015,0.7666,0.0606,-0.6293,0.985
21:09:48:017,0.7671,0.0599,-0.6303,0.986
21:09:48:020,0.7669,0.0594,-0.6307,0.986
21:09:48:021,0.7661,0.0596,-0.6315,0.986
21:09:48:023,0.7659,0.0601,-0.6315,0.986
21:09:48:026,0.7661,0.0599,-0.6320,0.986
21:09:48:027,0.7671,0.0589,-0.6327,0.987
21:09:48:028,0.7674,0.0589,-0.6327,0.988
21:09:48:031,0.7669,0.0601,-0.6327,0.987
21:09:48:033,0.7659,0.0608,-0.6332,0.987
21:09:48:034,0.7661,0.0603,-0.6329,0.987
21:09:48:037,0.7674,0.0599,-0.6327,0.988
21:09:48:040,0.7679,0.0599,-0.6329,0.988
21:09:48:041,0.7681,0.0601,-0.6342,0.989
21:09:48:043,0.7683,0.0594,-0.6337,0.989
21:09:48:045,0.7681,0.0596,-0.6327,0.988
21:09:48:047,0.7681,0.0601,-0.6322,0.988
21:09:48:049,0.7681,0.0596,-0.6322,0.988
21:09:48:050,0.7683,0.0589,-0.6322,0.988
21:09:48:055,0.7688,0.0589,-0.6320,0.988
21:09:48:057,0.7691,0.0591,-0.6315,0.988
21:09:48:059,0.7688,0.0591,-0.6315,0.988
21:09:48:060,0.7691,0.0589,-0.6317,0.988
21:09:48:061,0.7691,0.0584,-0.6317,0.988
21:09:48:063,0.7698,0.0579,-0.6315,0.989
21:09:48:064,0.7696,0.0589,-0.6315,0.989
21:09:48:066,0.7688,0.0591,-0.6317,0.988
21:09:48:072,0.7691,0.0589,-0.6310,0.988
21:09:48:073,0.7693,0.0591,-0.6310,0.988
21:09:48:075,0.7693,0.0596,-0.6317,0.989
21:09:48:077,0.7691,0.0596,-0.6317,0.988
21:09:48:078,0.7688,0.0589,-0.6317,0.988
21:09:48:080,0.7686,0.0586,-0.6315,0.988
21:09:48:081,0.7688,0.0589,-0.6312,0.988
21:09:48:083,0.7679,0.0586,-0.6310,0.987
21:09:48:084,0.7671,0.0581,-0.6305,0.986
21:09:48:087,0.7674,0.0581,-0.6305,0.986
21:09:48:089,0.7681,0.0581,-0.6305,0.987
21:09:48:090,0.7679,0.0589,-0.6303,0.986
21:09:48:093,0.7676,0.0594,-0.6298,0.986
21:09:48:094,0.7676,0.0596,-0.6295,0.986
21:09:48:097,0.7674,0.0589,-0.6300,0.986
21:09:48:098,0.7676,0.0581,-0.6310,0.987
21:09:48:101,0.7679,0.0581,-0.6307,0.987
21:09:48:106,0.7681,0.0589,-0.6307,0.987
21:09:48:107,0.7676,0.0596,-0.6310,0.987
21:09:48:108,0.7664,0.0601,-0.6312,0.986
21:09:48:109,0.7674,0.0594,-0.6315,0.987
21:09:48:110,0.7676,0.0581,-0.6315,0.987
21:09:48:113,0.7669,0.0589,-0.6312,0.986
21:09:48:114,0.7669,0.0591,-0.6310,0.986
21:09:48:116,0.7666,0.0584,-0.6320,0.987
21:09:48:118,0.7661,0.0589,-0.6320,0.986
21:09:48:122,0.7661,0.0601,-0.6317,0.986
21:09:48:124,0.7657,0.0601,-0.6322,0.986
21:09:48:125,0.7659,0.0599,-0.6317,0.986
21:09:48:127,0.7661,0.0594,-0.6320,0.986
21:09:48:128,0.7661,0.0589,-0.6322,0.986
21:09:48:133,0.7661,0.0594,-0.6329,0.987
21:09:48:134,0.7659,0.0591,-0.6332,0.987
21:09:48:135,0.7664,0.0594,-0.6332,0.987
21:09:48:138,0.7674,0.0599,-0.6334,0.988
21:09:48:139,0.7676,0.0599,-0.6339,0.989
21:09:48:140,0.7671,0.0599,-0.6337,0.988
21:09:48:142,0.7669,0.0599,-0.6329,0.987
21:09:48:145,0.7664,0.0601,-0.6325,0.987
21:09:48:146,0.7666,0.0606,-0.6327,0.987
21:09:48:149,0.7671,0.0611,-0.6329,0.988
21:09:48:151,0.7674,0.0613,-0.6332,0.988
21:09:48:155,0.7679,0.0613,-0.6332,0.989
21:09:48:156,0.7676,0.0611,-0.6325,0.988
21:09:48:158,0.7674,0.0606,-0.6317,0.987
21:09:48:159,0.7661,0.0601,-0.6317,0.986
21:09:48:161,0.7666,0.0599,-0.6322,0.987
21:09:48:162,0.7674,0.0601,-0.6322,0.987
21:09:48:164,0.7674,0.0603,-0.6322,0.987
21:09:48:166,0.7669,0.0606,-0.6322,0.987
21:09:48:168,0.7666,0.0599,-0.6320,0.987
21:09:48:171,0.7669,0.0599,-0.6322,0.987
21:09:48:173,0.7674,0.0606,-0.6325,0.988
21:09:48:174,0.7676,0.0603,-0.6322,0.988
21:09:48:176,0.7676,0.0603,-0.6315,0.987
21:09:48:178,0.7674,0.0606,-0.6322,0.987
21:09:48:180,0.7674,0.0603,-0.6327,0.988
21:09:48:182,0.7669,0.0596,-0.6325,0.987
21:09:48:184,0.7666,0.0599,-0.6327,0.987
21:09:48:187,0.7669,0.0596,-0.6334,0.988
21:09:48:189,0.7669,0.0596,-0.6337,0.988
21:09:48:190,0.7666,0.0603,-0.6334,0.988
21:09:48:192,0.7657,0.0601,-0.6332,0.987
21:09:48:194,0.7657,0.0599,-0.6332,0.987
21:09:48:196,0.7661,0.0596,-0.6329,0.987
21:09:48:198,0.7661,0.0599,-0.6329,0.987
21:09:48:200,0.7659,0.0606,-0.6332,0.987
21:09:48:208,0.7661,0.0601,-0.6332,0.987
21:09:48:209,0.7661,0.0591,-0.6337,0.987
21:09:48:211,0.7659,0.0589,-0.6334,0.987
21:09:48:213,0.7661,0.0589,-0.6327,0.987
21:09:48:214,0.7659,0.0596,-0.6322,0.986
21:09:48:215,0.7664,0.0596,-0.6329,0.987
21:09:48:216,0.7666,0.0591,-0.6337,0.988
21:09:48:217,0.7664,0.0594,-0.6342,0.988
21:09:48:218,0.7664,0.0591,-0.6337,0.987
21:09:48:223,0.7664,0.0591,-0.6332,0.987
21:09:48:224,0.7669,0.0591,-0.6325,0.987
21:09:48:225,0.7671,0.0594,-0.6327,0.987
21:09:48:226,0.7666,0.0596,-0.6334,0.988
21:09:48:229,0.7657,0.0589,-0.6339,0.987
21:09:48:230,0.7659,0.0589,-0.6337,0.987
21:09:48:233,0.7671,0.0586,-0.6327,0.987
21:09:48:234,0.7671,0.0586,-0.6325,0.987
21:09:48:239,0.7666,0.0589,-0.6322,0.987
21:09:48:241,0.7666,0.0594,-0.6325,0.987
21:09:48:241,0.7666,0.0591,-0.6329,0.987
21:09:48:242,0.7666,0.0594,-0.6329,0.987
21:09:48:244,0.7666,0.0601,-0.6327,0.987
21:09:48:246,0.7661,0.0603,-0.6327,0.987
21:09:48:248,0.7659,0.0599,-0.6325,0.986
21:09:48:250,0.7666,0.0591,-0.6327,0.987
21:09:48:252,0.7674,0.0591,-0.6329,0.988
21:09:48:254,0.7671,0.0599,-0.6327,0.988
21:09:48:257,0.7661,0.0608,-0.6332,0.987
21:09:48:258,0.7657,0.0608,-0.6332,0.987
21:09:48:260,0.7657,0.0606,-0.6327,0.986
21:09:48:262,0.7659,0.0606,-0.6322,0.986
21:09:48:264,0.7661,0.0599,-0.6322,0.986
21:09:48:266,0.7657,0.0599,-0.6327,0.986
21:09:48:268,0.7661,0.0594,-0.6332,0.987
21:09:48:271,0.7661,0.0596,-0.6329,0.987
21:09:48:274,0.7659,0.0601,-0.6327,0.987
21:09:48:275,0.7669,0.0591,-0.6322,0.987
21:09:48:276,0.7669,0.0589,-0.6322,0.987
21:09:48:278,0.7664,0.0594,-0.6315,0.986
21:09:48:280,0.7666,0.0594,-0.6312,0.986
21:09:48:282,0.7661,0.0591,-0.6325,0.987
21:09:48:284,0.7661,0.0599,-0.6332,0.987
21:09:48:288,0.7666,0.0611,-0.6325,0.987
21:09:48:290,0.7659,0.0603,-0.6325,0.986
21:09:48:291,0.7659,0.0596,-0.6320,0.986
21:09:48:293,0.7664,0.0594,-0.6320,0.986
21:09:48:295,0.7664,0.0596,-0.6320,0.986
21:09:48:297,0.7669,0.0594,-0.6320,0.987
21:09:48:298,0.7661,0.0596,-0.6325,0.987
21:09:48:300,0.7664,0.0601,-0.6334,0.987
21:09:48:302,0.7659,0.0611,-0.6329,0.987
21:09:48:309,0.7664,0.0611,-0.6327,0.987
21:09:48:312,0.7671,0.0603,-0.6334,0.988
21:09:48:313,0.7664,0.0601,-0.6329,0.987
21:09:48:314,0.7659,0.0599,-0.6327,0.987
21:09:48:314,0.7652,0.0601,-0.6329,0.986
21:09:48:316,0.7654,0.0603,-0.6327,0.986
21:09:48:317,0.7659,0.0599,-0.6329,0.987
21:09:48:318,0.7664,0.0601,-0.6332,0.987
21:09:48:331,0.7666,0.0603,-0.6332,0.988
21:09:48:333,0.7664,0.0608,-0.6329,0.987
21:09:48:334,0.7657,0.0608,-0.6329,0.987
21:09:48:335,0.7649,0.0603,-0.6329,0.986
21:09:48:336,0.7652,0.0601,-0.6334,0.986
21:09:48:337,0.7659,0.0601,-0.6339,0.987
21:09:48:338,0.7659,0.0603,-0.6339,0.987
21:09:48:338,0.7659,0.0603,-0.6337,0.987
21:09:48:340,0.7657,0.0603,-0.6337,0.987
21:09:48:341,0.7657,0.0606,-0.6337,0.987
21:09:48:343,0.7657,0.0603,-0.6334,0.987
21:09:48:345,0.7654,0.0601,-0.6342,0.987
21:09:48:346,0.7659,0.0603,-0.6344,0.988
21:09:48:347,0.7661,0.0603,-0.6342,0.988
21:09:48:348,0.7659,0.0606,-0.6339,0.987
21:09:48:350,0.7659,0.0608,-0.6344,0.988
21:09:48:352,0.7659,0.0606,-0.6344,0.988
21:09:48:355,0.7659,0.0606,-0.6337,0.987
21:09:48:357,0.7664,0.0603,-0.6337,0.988
21:09:48:358,0.7664,0.0599,-0.6334,0.987
21:09:48:360,0.7661,0.0596,-0.6337,0.987
21:09:48:362,0.7661,0.0601,-0.6344,0.988
21:09:48:364,0.7664,0.0608,-0.6342,0.988
21:09:48:366,0.7659,0.0603,-0.6332,0.987
21:09:48:368,0.7652,0.0599,-0.6327,0.986
21:09:48:372,0.7654,0.0599,-0.6320,0.986
21:09:48:374,0.7657,0.0596,-0.6315,0.986
21:09:48:375,0.7657,0.0596,-0.6322,0.986
21:09:48:376,0.7659,0.0594,-0.6332,0.987
21:09:48:378,0.7659,0.0594,-0.6339,0.987
21:09:48:380,0.7666,0.0594,-0.6339,0.988
21:09:48:382,0.7674,0.0594,-0.6332,0.988
21:09:48:385,0.7676,0.0591,-0.6327,0.988
21:09:48:387,0.7674,0.0589,-0.6329,0.988
21:09:48:389,0.7669,0.0584,-0.6332,0.987
21:09:48:392,0.7666,0.0586,-0.6334,0.987
21:09:48:393,0.7664,0.0591,-0.6329,0.987
21:09:48:394,0.7661,0.0591,-0.6325,0.987
21:09:48:399,0.7657,0.0586,-0.6325,0.986
21:09:48:400,0.7664,0.0581,-0.6322,0.986
21:09:48:401,0.7679,0.0579,-0.6325,0.988
21:09:48:402,0.7679,0.0584,-0.6327,0.988
21:09:48:409,0.7671,0.0589,-0.6325,0.987
21:09:48:410,0.7666,0.0589,-0.6322,0.987
21:09:48:412,0.7664,0.0584,-0.6327,0.987
21:09:48:413,0.7661,0.0586,-0.6329,0.987
21:09:48:414,0.7664,0.0594,-0.6337,0.988
21:09:48:415,0.7669,0.0601,-0.6339,0.988
21:09:48:416,0.7676,0.0603,-0.6344,0.989
21:09:48:418,0.7683,0.0596,-0.6349,0.990
21:09:48:428,0.7676,0.0594,-0.6351,0.989
21:09:48:430,0.7661,0.0594,-0.6359,0.989
21:09:48:431,0.7654,0.0596,-0.6366,0.989
21:09:48:432,0.7657,0.0601,-0.6366,0.989
21:09:48:433,0.7659,0.0601,-0.6371,0.989
21:09:48:434,0.7657,0.0603,-0.6364,0.989
21:09:48:434,0.7659,0.0613,-0.6351,0.988
21:09:48:435,0.7664,0.0616,-0.6337,0.988
21:09:48:436,0.7666,0.0618,-0.6322,0.987
21:09:48:440,0.7664,0.0621,-0.6315,0.986
21:09:48:441,0.7669,0.0623,-0.6310,0.987
21:09:48:443,0.7671,0.0625,-0.6307,0.987
21:09:48:444,0.7669,0.0618,-0.6305,0.986
21:09:48:446,0.7669,0.0606,-0.6303,0.986
21:09:48:448,0.7669,0.0601,-0.6305,0.986
21:09:48:449,0.7666,0.0591,-0.6312,0.986
21:09:48:452,0.7664,0.0589,-0.6310,0.986
21:09:48:455,0.7659,0.0591,-0.6310,0.985
21:09:48:456,0.7647,0.0584,-0.6310,0.984
21:09:48:459,0.7642,0.0577,-0.6305,0.984
21:09:48:460,0.7644,0.0574,-0.6317,0.985
21:09:48:462,0.7649,0.0564,-0.6322,0.985
21:09:48:463,0.7644,0.0567,-0.6322,0.985
21:09:48:466,0.7637,0.0569,-0.6310,0.983
21:09:48:467,0.7639,0.0569,-0.6310,0.984
21:09:48:469,0.7642,0.0567,-0.6322,0.985
21:09:48:472,0.7639,0.0564,-0.6329,0.985
21:09:48:475,0.7644,0.0572,-0.6339,0.986
21:09:48:476,0.7647,0.0577,-0.6342,0.986
21:09:48:478,0.7652,0.0581,-0.6344,0.987
21:09:48:480,0.7657,0.0584,-0.6354,0.988
21:09:48:482,0.7664,0.0591,-0.6359,0.989
21:09:48:484,0.7671,0.0591,-0.6366,0.990
21:09:48:485,0.7679,0.0594,-0.6373,0.991
21:09:48:489,0.7679,0.0594,-0.6378,0.991
21:09:48:491,0.7674,0.0594,-0.6386,0.991
21:09:48:492,0.7681,0.0594,-0.6381,0.992
21:09:48:494,0.7686,0.0599,-0.6383,0.992
21:09:48:495,0.7691,0.0608,-0.6378,0.992
21:09:48:497,0.7698,0.0621,-0.6364,0.992
21:09:48:499,0.7703,0.0623,-0.6359,0.992
21:09:48:501,0.7701,0.0611,-0.6356,0.992
21:09:48:508,0.7696,0.0616,-0.6334,0.990
21:09:48:510,0.7693,0.0633,-0.6317,0.989
21:09:48:510,0.7693,0.0643,-0.6315,0.989
21:09:48:511,0.7693,0.0640,-0.6305,0.988
21:09:48:512,0.7688,0.0635,-0.6295,0.987
21:09:48:514,0.7681,0.0630,-0.6293,0.987
21:09:48:516,0.7674,0.0625,-0.6288,0.986
21:09:48:519,0.7666,0.0623,-0.6285,0.985
21:09:48:520,0.7669,0.0623,-0.6288,0.985
21:09:48:523,0.7671,0.0630,-0.6285,0.985
21:09:48:525,0.7679,0.0630,-0.6281,0.986
21:09:48:526,0.7686,0.0623,-0.6271,0.985
21:09:48:527,0.7698,0.0611,-0.6263,0.986
21:09:48:529,0.7696,0.0611,-0.6261,0.985
21:09:48:531,0.7691,0.0616,-0.6256,0.985
21:09:48:533,0.7688,0.0618,-0.6246,0.984
21:09:48:535,0.7691,0.0611,-0.6234,0.983
21:09:48:539,0.7691,0.0611,-0.6232,0.983
21:09:48:540,0.7691,0.0616,-0.6232,0.983
21:09:48:541,0.7686,0.0625,-0.6232,0.983
21:09:48:543,0.7676,0.0628,-0.6241,0.983
21:09:48:545,0.7664,0.0630,-0.6244,0.982
21:09:48:547,0.7661,0.0623,-0.6256,0.983
21:09:48:549,0.7657,0.0621,-0.6266,0.983
21:09:48:551,0.7654,0.0623,-0.6271,0.983
21:09:48:553,0.7652,0.0618,-0.6276,0.983
21:09:48:557,0.7652,0.0621,-0.6283,0.984
21:09:48:559,0.7649,0.0623,-0.6303,0.985
21:09:48:561,0.7649,0.0625,-0.6317,0.986
21:09:48:562,0.7639,0.0623,-0.6329,0.985
21:09:48:564,0.7635,0.0623,-0.6339,0.986
21:09:48:566,0.7637,0.0623,-0.6349,0.987
21:09:48:567,0.7639,0.0618,-0.6364,0.988
21:09:48:570,0.7644,0.0621,-0.6378,0.989
21:09:48:573,0.7642,0.0623,-0.6395,0.990
21:09:48:574,0.7637,0.0618,-0.6408,0.990
21:09:48:576,0.7630,0.0613,-0.6415,0.990
21:09:48:577,0.7625,0.0606,-0.6417,0.990
21:09:48:579,0.7625,0.0603,-0.6420,0.990
21:09:48:582,0.7627,0.0603,-0.6420,0.990
21:09:48:583,0.7627,0.0599,-0.6425,0.990
21:09:48:586,0.7625,0.0591,-0.6434,0.991
21:09:48:588,0.7613,0.0586,-0.6434,0.990
21:09:48:591,0.7608,0.0591,-0.6432,0.989
21:09:48:592,0.7613,0.0591,-0.6430,0.989
21:09:48:593,0.7615,0.0589,-0.6427,0.989
21:09:48:596,0.7613,0.0584,-0.6434,0.990
21:09:48:598,0.7615,0.0581,-0.6437,0.990
21:09:48:599,0.7617,0.0579,-0.6427,0.989
21:09:48:603,0.7617,0.0581,-0.6412,0.989
21:09:48:605,0.7617,0.0581,-0.6405,0.988
21:09:48:606,0.7625,0.0581,-0.6403,0.988
21:09:48:609,0.7635,0.0579,-0.6393,0.989
21:09:48:610,0.7635,0.0577,-0.6381,0.988
21:09:48:612,0.7637,0.0572,-0.6371,0.987
21:09:48:614,0.7642,0.0579,-0.6366,0.987
21:09:48:616,0.7639,0.0579,-0.6361,0.987
21:09:48:618,0.7639,0.0574,-0.6349,0.986
21:09:48:619,0.7642,0.0572,-0.6347,0.986
21:09:48:625,0.7644,0.0572,-0.6347,0.986
21:09:48:627,0.7649,0.0577,-0.6351,0.987
21:09:48:629,0.7649,0.0574,-0.6347,0.987
21:09:48:630,0.7649,0.0572,-0.6351,0.987
21:09:48:631,0.7652,0.0567,-0.6351,0.987
21:09:48:632,0.7657,0.0567,-0.6347,0.987
21:09:48:634,0.7661,0.0574,-0.6347,0.988
21:09:48:635,0.7669,0.0579,-0.6342,0.988
21:09:48:637,0.7669,0.0574,-0.6332,0.987
21:09:48:643,0.7669,0.0574,-0.6327,0.987
21:09:48:645,0.7664,0.0577,-0.6339,0.987
21:09:48:646,0.7659,0.0584,-0.6344,0.987
21:09:48:647,0.7654,0.0589,-0.6342,0.987
21:09:48:648,0.7652,0.0581,-0.6342,0.987
21:09:48:649,0.7659,0.0577,-0.6344,0.987
21:09:48:651,0.7654,0.0577,-0.6349,0.987
21:09:48:653,0.7652,0.0579,-0.6351,0.987
21:09:48:656,0.7652,0.0579,-0.6349,0.987
21:09:48:658,0.7652,0.0586,-0.6364,0.988
21:09:48:661,0.7649,0.0589,-0.6371,0.988
21:09:48:662,0.7647,0.0586,-0.6373,0.988
21:09:48:663,0.7637,0.0584,-0.6371,0.987
21:09:48:666,0.7635,0.0581,-0.6366,0.987
21:09:48:667,0.7632,0.0581,-0.6361,0.986
21:09:48:669,0.7630,0.0584,-0.6356,0.986
21:09:48:673,0.7632,0.0591,-0.6356,0.986
21:09:48:675,0.7635,0.0589,-0.6354,0.986
21:09:48:676,0.7635,0.0589,-0.6354,0.986
21:09:48:677,0.7635,0.0589,-0.6361,0.987
21:09:48:679,0.7642,0.0581,-0.6359,0.987
21:09:48:682,0.7647,0.0584,-0.6354,0.987
21:09:48:683,0.7647,0.0581,-0.6356,0.987
21:09:48:685,0.7644,0.0586,-0.6351,0.987
21:09:48:688,0.7647,0.0589,-0.6347,0.987
21:09:48:689,0.7649,0.0594,-0.6344,0.987
21:09:48:692,0.7644,0.0596,-0.6349,0.987
21:09:48:694,0.7639,0.0599,-0.6356,0.987
21:09:48:695,0.7644,0.0591,-0.6356,0.987
21:09:48:697,0.7649,0.0591,-0.6351,0.987
21:09:48:699,0.7649,0.0594,-0.6351,0.987
21:09:48:702,0.7644,0.0599,-0.6356,0.987
21:09:48:703,0.7632,0.0603,-0.6351,0.986
21:09:48:706,0.7635,0.0606,-0.6347,0.986
21:09:48:709,0.7637,0.0611,-0.6342,0.986
21:09:48:711,0.7630,0.0613,-0.6337,0.985
21:09:48:711,0.7630,0.0623,-0.6329,0.985
21:09:48:713,0.7635,0.0618,-0.6332,0.985
21:09:48:715,0.7637,0.0616,-0.6337,0.986
21:09:48:717,0.7637,0.0616,-0.6347,0.986
21:09:48:719,0.7627,0.0616,-0.6347,0.986
21:09:48:726,0.7620,0.0618,-0.6354,0.985
21:09:48:728,0.7622,0.0621,-0.6359,0.986
21:09:48:729,0.7637,0.0616,-0.6366,0.988
21:09:48:730,0.7637,0.0608,-0.6366,0.987
21:09:48:732,0.7637,0.0608,-0.6366,0.987
21:09:48:733,0.7642,0.0611,-0.6376,0.988
21:09:48:734,0.7637,0.0606,-0.6381,0.988
21:09:48:737,0.7632,0.0611,-0.6383,0.988
21:09:48:738,0.7635,0.0613,-0.6381,0.988
21:09:48:746,0.7637,0.0618,-0.6376,0.988
21:09:48:748,0.7637,0.0618,-0.6371,0.988
21:09:48:749,0.7642,0.0608,-0.6371,0.988
21:09:48:750,0.7642,0.0599,-0.6378,0.988
21:09:48:751,0.7644,0.0594,-0.6381,0.989
21:09:48:752,0.7647,0.0603,-0.6381,0.989
21:09:48:753,0.7642,0.0603,-0.6381,0.989
21:09:48:753,0.7632,0.0599,-0.6378,0.988
21:09:48:757,0.7627,0.0596,-0.6373,0.987
21:09:48:759,0.7632,0.0591,-0.6378,0.988
21:09:48:760,0.7635,0.0589,-0.6381,0.988
21:09:48:762,0.7637,0.0581,-0.6388,0.989
21:09:48:763,0.7642,0.0577,-0.6388,0.989
21:09:48:765,0.7637,0.0589,-0.6386,0.988
21:09:48:767,0.7632,0.0594,-0.6383,0.988
21:09:48:769,0.7632,0.0601,-0.6383,0.988
21:09:48:772,0.7644,0.0599,-0.6383,0.989
21:09:48:773,0.7647,0.0599,-0.6378,0.989
21:09:48:775,0.7644,0.0599,-0.6369,0.988
21:09:48:777,0.7642,0.0599,-0.6359,0.987
21:09:48:779,0.7639,0.0599,-0.6354,0.987
21:09:48:781,0.7639,0.0606,-0.6349,0.987
21:09:48:783,0.7642,0.0606,-0.6347,0.987
21:09:48:785,0.7635,0.0603,-0.6342,0.986
21:09:48:787,0.7630,0.0606,-0.6339,0.985
21:09:48:789,0.7635,0.0608,-0.6334,0.985
21:09:48:791,0.7647,0.0611,-0.6344,0.987
21:09:48:794,0.7637,0.0616,-0.6359,0.987
21:09:48:795,0.7627,0.0611,-0.6359,0.986
21:09:48:797,0.7622,0.0606,-0.6354,0.986
21:09:48:799,0.7622,0.0608,-0.6351,0.985
21:09:48:801,0.7630,0.0608,-0.6351,0.986
21:09:48:803,0.7637,0.0608,-0.6351,0.987
21:09:48:805,0.7637,0.0603,-0.6339,0.986
21:09:48:807,0.7632,0.0611,-0.6349,0.986
21:09:48:809,0.7630,0.0613,-0.6361,0.987
21:09:48:811,0.7630,0.0611,-0.6359,0.986
21:09:48:813,0.7632,0.0613,-0.6356,0.986
21:09:48:815,0.7630,0.0616,-0.6356,0.986
21:09:48:817,0.7627,0.0616,-0.6356,0.986
21:09:48:819,0.7630,0.0613,-0.6354,0.986
21:09:48:821,0.7637,0.0616,-0.6359,0.987
21:09:48:826,0.7639,0.0606,-0.6366,0.988
21:09:48:827,0.7632,0.0601,-0.6364,0.987
21:09:48:828,0.7632,0.0606,-0.6366,0.987
21:09:48:829,0.7630,0.0606,-0.6373,0.987
21:09:48:831,0.7627,0.0611,-0.6378,0.987
21:09:48:833,0.7627,0.0613,-0.6373,0.987
21:09:48:835,0.7632,0.0606,-0.6369,0.987
21:09:48:837,0.7637,0.0606,-0.6371,0.988
21:09:48:839,0.7642,0.0608,-0.6378,0.989
21:09:48:841,0.7639,0.0611,-0.6386,0.989
21:09:48:843,0.7637,0.0613,-0.6383,0.989
21:09:48:845,0.7637,0.0613,-0.6376,0.988
21:09:48:847,0.7639,0.0613,-0.6369,0.988
21:09:48:849,0.7639,0.0601,-0.6366,0.988
21:09:48:851,0.7644,0.0591,-0.6361,0.987
21:09:48:853,0.7647,0.0596,-0.6364,0.988
21:09:48:856,0.7639,0.0601,-0.6369,0.988
21:09:48:857,0.7637,0.0606,-0.6376,0.988
21:09:48:859,0.7639,0.0603,-0.6373,0.988
21:09:48:861,0.7644,0.0603,-0.6366,0.988
21:09:48:863,0.7642,0.0603,-0.6366,0.988
21:09:48:865,0.7644,0.0603,-0.6364,0.988
21:09:48:867,0.7647,0.0601,-0.6359,0.988
21:09:48:869,0.7647,0.0601,-0.6359,0.988
21:09:48:871,0.7647,0.0601,-0.6366,0.988
21:09:48:873,0.7647,0.0599,-0.6371,0.988
21:09:48:876,0.7647,0.0596,-0.6364,0.988
21:09:48:877,0.7647,0.0596,-0.6356,0.987
21:09:48:879,0.7657,0.0594,-0.6354,0.988
21:09:48:881,0.7654,0.0591,-0.6349,0.987
21:09:48:883,0.7649,0.0596,-0.6347,0.987
21:09:48:885,0.7644,0.0596,-0.6351,0.987
21:09:48:887,0.7639,0.0596,-0.6351,0.987
21:09:48:890,0.7639,0.0596,-0.6351,0.987
21:09:48:892,0.7647,0.0601,-0.6349,0.987
21:09:48:893,0.7644,0.0606,-0.6342,0.986
21:09:48:895,0.7635,0.0603,-0.6344,0.986
21:09:48:897,0.7632,0.0599,-0.6354,0.986
21:09:48:899,0.7630,0.0591,-0.6359,0.986
21:09:48:901,0.7635,0.0594,-0.6356,0.986
21:09:48:903,0.7642,0.0601,-0.6349,0.987
21:09:48:910,0.7637,0.0603,-0.6349,0.986
21:09:48:912,0.7632,0.0596,-0.6351,0.986
21:09:48:913,0.7632,0.0591,-0.6356,0.986
21:09:48:915,0.7632,0.0596,-0.6359,0.986
21:09:48:916,0.7632,0.0591,-0.6359,0.986
21:09:48:916,0.7635,0.0596,-0.6351,0.986
21:09:48:917,0.7637,0.0601,-0.6351,0.986
21:09:48:919,0.7635,0.0601,-0.6354,0.986
21:09:48:921,0.7627,0.0603,-0.6359,0.986
21:09:48:926,0.7627,0.0599,-0.6364,0.986
21:09:48:927,0.7632,0.0599,-0.6361,0.987
21:09:48:928,0.7637,0.0603,-0.6361,0.987
21:09:48:929,0.7647,0.0601,-0.6364,0.988
21:09:48:931,0.7642,0.0603,-0.6361,0.987
21:09:48:933,0.7630,0.0606,-0.6359,0.986
21:09:48:935,0.7627,0.0606,-0.6364,0.986
21:09:48:937,0.7630,0.0606,-0.6369,0.987
21:09:48:939,0.7635,0.0601,-0.6366,0.987
21:09:48:941,0.7644,0.0606,-0.6364,0.988
21:09:48:943,0.7639,0.0616,-0.6356,0.987
21:09:48:945,0.7637,0.0616,-0.6364,0.987
21:09:48:947,0.7637,0.0616,-0.6364,0.987
21:09:48:949,0.7642,0.0613,-0.6364,0.988
21:09:48:951,0.7642,0.0613,-0.6364,0.988
21:09:48:953,0.7642,0.0618,-0.6364,0.988
21:09:48:954,0.7639,0.0611,-0.6361,0.987
21:09:48:957,0.7642,0.0611,-0.6361,0.988
21:09:48:960,0.7644,0.0606,-0.6361,0.988
21:09:48:961,0.7637,0.0599,-0.6356,0.987
21:09:48:963,0.7630,0.0603,-0.6361,0.986
