time,gFx,gFy,gFz,TgF
21:16:59:606,0.9929,0.0386,-0.0901,0.998
21:16:59:607,0.9929,0.0388,-0.0899,0.998
21:16:59:610,0.9941,0.0388,-0.0894,0.999
21:16:59:612,0.9953,0.0388,-0.0889,1.000
21:16:59:613,0.9960,0.0391,-0.0884,1.001
21:16:59:615,0.9975,0.0384,-0.0884,1.002
21:16:59:617,0.9985,0.0381,-0.0879,1.003
21:16:59:620,0.9997,0.0379,-0.0874,1.004
21:16:59:621,1.0007,0.0381,-0.0867,1.005
21:16:59:628,1.0014,0.0384,-0.0862,1.006
21:16:59:631,1.0009,0.0376,-0.0867,1.005
21:16:59:632,1.0009,0.0369,-0.0867,1.005
21:16:59:633,0.9999,0.0366,-0.0862,1.004
21:16:59:633,0.9985,0.0362,-0.0869,1.003
21:16:59:634,0.9975,0.0357,-0.0874,1.002
21:16:59:635,0.9970,0.0366,-0.0879,1.001
21:16:59:637,0.9965,0.0369,-0.0884,1.001
21:16:59:639,0.9955,0.0366,-0.0884,1.000
21:16:59:649,0.9960,0.0366,-0.0877,1.000
21:16:59:650,0.9958,0.0366,-0.0874,1.000
21:16:59:651,0.9955,0.0364,-0.0884,1.000
21:16:59:652,0.9960,0.0357,-0.0901,1.000
21:16:59:653,0.9965,0.0357,-0.0911,1.001
21:16:59:653,0.9963,0.0362,-0.0913,1.001
21:16:59:654,0.9968,0.0366,-0.0913,1.001
21:16:59:655,0.9968,0.0369,-0.0913,1.001
21:16:59:657,0.9963,0.0371,-0.0918,1.001
21:16:59:659,0.9965,0.0366,-0.0923,1.001
21:16:59:662,0.9958,0.0357,-0.0935,1.001
21:16:59:663,0.9951,0.0354,-0.0938,1.000
21:16:59:665,0.9946,0.0354,-0.0938,0.999
21:16:59:667,0.9941,0.0366,-0.0940,0.999
21:16:59:669,0.9933,0.0369,-0.0935,0.998
21:16:59:671,0.9926,0.0369,-0.0925,0.997
21:16:59:675,0.9929,0.0374,-0.0930,0.998
21:16:59:676,0.9929,0.0376,-0.0945,0.998
21:16:59:677,0.9921,0.0374,-0.0942,0.997
21:16:59:680,0.9921,0.0364,-0.0928,0.997
21:16:59:681,0.9919,0.0362,-0.0920,0.997
21:16:59:683,0.9921,0.0362,-0.0920,0.997
21:16:59:685,0.9924,0.0364,-0.0920,0.997
21:16:59:687,0.9924,0.0362,-0.0920,0.997
21:16:59:689,0.9924,0.0359,-0.0918,0.997
21:16:59:692,0.9929,0.0354,-0.0908,0.997
21:16:59:693,0.9933,0.0354,-0.0899,0.998
21:16:59:695,0.9931,0.0347,-0.0894,0.997
21:16:59:697,0.9924,0.0352,-0.0891,0.997
21:16:59:699,0.9921,0.0362,-0.0884,0.997
21:16:59:701,0.9919,0.0369,-0.0881,0.996
21:16:59:703,0.9914,0.0369,-0.0872,0.996
21:16:59:706,0.9921,0.0369,-0.0864,0.996
21:16:59:710,0.9921,0.0374,-0.0864,0.996
21:16:59:711,0.9919,0.0381,-0.0874,0.996
21:16:59:712,0.9914,0.0381,-0.0879,0.996
21:16:59:713,0.9916,0.0381,-0.0879,0.996
21:16:59:715,0.9916,0.0381,-0.0884,0.996
21:16:59:717,0.9919,0.0379,-0.0894,0.997
21:16:59:719,0.9921,0.0381,-0.0903,0.997
21:16:59:721,0.9924,0.0384,-0.0903,0.997
21:16:59:729,0.9933,0.0386,-0.0901,0.998
21:16:59:730,0.9938,0.0396,-0.0906,0.999
21:16:59:731,0.9933,0.0403,-0.0913,0.998
21:16:59:732,0.9936,0.0401,-0.0916,0.999
21:16:59:733,0.9943,0.0398,-0.0913,0.999
21:16:59:734,0.9943,0.0396,-0.0906,0.999
21:16:59:735,0.9948,0.0398,-0.0896,1.000
21:16:59:737,0.9955,0.0403,-0.0899,1.000
21:16:59:739,0.9955,0.0406,-0.0899,1.000
21:16:59:750,0.9955,0.0401,-0.0894,1.000
21:16:59:752,0.9955,0.0398,-0.0886,1.000
21:16:59:753,0.9948,0.0406,-0.0886,1.000
21:16:59:754,0.9948,0.0398,-0.0879,0.999
21:16:59:755,0.9948,0.0391,-0.0869,0.999
21:16:59:755,0.9948,0.0401,-0.0869,0.999
21:16:59:756,0.9946,0.0398,-0.0874,0.999
21:16:59:757,0.9951,0.0388,-0.0881,1.000
21:16:59:760,0.9963,0.0381,-0.0884,1.001
21:16:59:762,0.9968,0.0376,-0.0886,1.001
21:16:59:763,0.9965,0.0379,-0.0894,1.001
21:16:59:764,0.9965,0.0384,-0.0899,1.001
21:16:59:765,0.9968,0.0384,-0.0901,1.001
21:16:59:767,0.9973,0.0384,-0.0908,1.002
21:16:59:770,0.9975,0.0384,-0.0916,1.002
21:16:59:771,0.9977,0.0381,-0.0923,1.003
21:16:59:774,0.9977,0.0379,-0.0930,1.003
21:16:59:776,0.9977,0.0384,-0.0928,1.003
21:16:59:779,0.9977,0.0384,-0.0928,1.003
21:16:59:782,0.9982,0.0379,-0.0925,1.003
21:16:59:783,0.9985,0.0376,-0.0920,1.003
21:16:59:784,0.9985,0.0371,-0.0918,1.003
21:16:59:785,0.9987,0.0371,-0.0908,1.003
21:16:59:787,0.9980,0.0374,-0.0901,1.003
21:16:59:790,0.9975,0.0369,-0.0901,1.002
21:16:59:792,0.9977,0.0369,-0.0899,1.002
21:16:59:794,0.9977,0.0366,-0.0899,1.002
21:16:59:797,0.9975,0.0364,-0.0899,1.002
21:16:59:798,0.9968,0.0366,-0.0891,1.001
21:16:59:799,0.9965,0.0366,-0.0886,1.001
21:16:59:802,0.9970,0.0371,-0.0879,1.001
21:16:59:803,0.9980,0.0379,-0.0877,1.002
21:16:59:806,0.9977,0.0366,-0.0886,1.002
21:16:59:808,0.9977,0.0362,-0.0891,1.002
21:16:59:811,0.9977,0.0366,-0.0889,1.002
21:16:59:813,0.9975,0.0369,-0.0889,1.002
21:16:59:814,0.9968,0.0369,-0.0896,1.001
21:16:59:815,0.9960,0.0374,-0.0896,1.001
21:16:59:817,0.9953,0.0374,-0.0899,1.000
21:16:59:819,0.9955,0.0369,-0.0908,1.000
21:16:59:821,0.9963,0.0362,-0.0913,1.001
21:16:59:823,0.9960,0.0357,-0.0918,1.001
21:16:59:825,0.9953,0.0366,-0.0923,1.000
21:16:59:828,0.9943,0.0374,-0.0923,0.999
21:16:59:829,0.9941,0.0369,-0.0923,0.999
21:16:59:831,0.9941,0.0366,-0.0928,0.999
21:16:59:833,0.9936,0.0366,-0.0940,0.998
21:16:59:835,0.9926,0.0354,-0.0940,0.997
21:16:59:837,0.9916,0.0344,-0.0933,0.996
21:16:59:839,0.9907,0.0337,-0.0925,0.995
21:16:59:845,0.9904,0.0340,-0.0930,0.995
21:16:59:847,0.9907,0.0352,-0.0933,0.995
21:16:59:849,0.9904,0.0359,-0.0930,0.995
21:16:59:850,0.9897,0.0349,-0.0925,0.994
21:16:59:851,0.9894,0.0344,-0.0923,0.994
21:16:59:853,0.9902,0.0352,-0.0925,0.995
21:16:59:854,0.9916,0.0364,-0.0925,0.996
21:16:59:855,0.9933,0.0364,-0.0916,0.998
21:16:59:858,0.9938,0.0362,-0.0916,0.998
21:16:59:860,0.9931,0.0364,-0.0923,0.998
21:16:59:862,0.9926,0.0364,-0.0923,0.997
21:16:59:870,0.9926,0.0362,-0.0920,0.997
21:16:59:872,0.9931,0.0359,-0.0916,0.998
21:16:59:873,0.9929,0.0369,-0.0913,0.998
21:16:59:873,0.9933,0.0374,-0.0913,0.998
21:16:59:874,0.9946,0.0374,-0.0918,0.999
21:16:59:875,0.9960,0.0371,-0.0918,1.001
21:16:59:876,0.9968,0.0374,-0.0918,1.001
21:16:59:880,0.9963,0.0366,-0.0918,1.001
21:16:59:881,0.9963,0.0364,-0.0925,1.001
21:16:59:882,0.9970,0.0362,-0.0940,1.002
21:16:59:883,0.9973,0.0362,-0.0952,1.002
21:16:59:886,0.9965,0.0354,-0.0957,1.001
21:16:59:887,0.9960,0.0347,-0.0955,1.001
21:16:59:889,0.9963,0.0349,-0.0957,1.001
21:16:59:891,0.9973,0.0354,-0.0962,1.002
21:16:59:895,0.9977,0.0357,-0.0974,1.003
21:16:59:896,0.9985,0.0354,-0.0982,1.004
21:16:59:897,0.9990,0.0354,-0.0984,1.004
21:16:59:899,0.9990,0.0357,-0.0979,1.004
21:16:59:902,0.9997,0.0357,-0.0972,1.005
21:16:59:903,1.0007,0.0349,-0.0969,1.006
21:16:59:906,1.0009,0.0352,-0.0974,1.006
21:16:59:907,1.0007,0.0354,-0.0969,1.006
21:16:59:909,1.0009,0.0357,-0.0964,1.006
21:16:59:911,1.0009,0.0366,-0.0957,1.006
21:16:59:913,1.0007,0.0366,-0.0957,1.006
21:16:59:915,0.9997,0.0364,-0.0962,1.005
21:16:59:917,0.9992,0.0369,-0.0962,1.004
21:16:59:919,0.9987,0.0369,-0.0957,1.004
21:16:59:921,0.9977,0.0366,-0.0950,1.003
21:16:59:923,0.9975,0.0357,-0.0950,1.002
21:16:59:928,0.9970,0.0359,-0.0952,1.002
21:16:59:929,0.9963,0.0362,-0.0945,1.001
21:16:59:930,0.9955,0.0362,-0.0935,1.000
21:16:59:931,0.9948,0.0362,-0.0928,1.000
21:16:59:934,0.9946,0.0357,-0.0930,0.999
21:16:59:935,0.9948,0.0352,-0.0928,0.999
21:16:59:938,0.9946,0.0357,-0.0928,0.999
21:16:59:939,0.9938,0.0357,-0.0940,0.999
21:16:59:942,0.9936,0.0362,-0.0942,0.998
21:16:59:943,0.9943,0.0369,-0.0940,0.999
21:16:59:950,0.9943,0.0376,-0.0933,0.999
21:16:59:952,0.9938,0.0376,-0.0923,0.999
21:16:59:953,0.9948,0.0379,-0.0925,1.000
21:16:59:954,0.9960,0.0376,-0.0923,1.001
21:16:59:955,0.9970,0.0376,-0.0906,1.002
21:16:59:956,0.9970,0.0376,-0.0901,1.002
21:16:59:957,0.9975,0.0386,-0.0899,1.002
21:16:59:974,0.9977,0.0393,-0.0903,1.003
21:16:59:976,0.9977,0.0398,-0.0896,1.003
21:16:59:977,0.9982,0.0406,-0.0884,1.003
21:16:59:978,0.9982,0.0401,-0.0886,1.003
21:16:59:979,0.9990,0.0398,-0.0894,1.004
21:16:59:980,0.9990,0.0398,-0.0899,1.004
21:16:59:981,0.9982,0.0401,-0.0894,1.003
21:16:59:981,0.9975,0.0406,-0.0896,1.002
21:16:59:982,0.9968,0.0413,-0.0894,1.002
21:16:59:983,0.9960,0.0415,-0.0891,1.001
21:16:59:984,0.9953,0.0410,-0.0899,1.000
21:16:59:984,0.9948,0.0406,-0.0903,1.000
21:16:59:985,0.9953,0.0401,-0.0911,1.000
21:16:59:986,0.9953,0.0396,-0.0911,1.000
21:16:59:987,0.9953,0.0398,-0.0918,1.000
21:16:59:989,0.9953,0.0401,-0.0908,1.000
21:16:59:990,0.9965,0.0406,-0.0903,1.001
21:16:59:993,0.9963,0.0403,-0.0906,1.001
21:16:59:996,0.9951,0.0401,-0.0908,1.000
21:16:59:997,0.9948,0.0403,-0.0906,1.000
21:16:59:999,0.9951,0.0401,-0.0896,1.000
21:17:00:001,0.9946,0.0398,-0.0894,0.999
21:17:00:003,0.9943,0.0401,-0.0894,0.999
21:17:00:005,0.9946,0.0398,-0.0894,0.999
21:17:00:007,0.9941,0.0401,-0.0899,0.999
21:17:00:010,0.9936,0.0406,-0.0894,0.998
21:17:00:011,0.9929,0.0410,-0.0894,0.998
21:17:00:013,0.9936,0.0410,-0.0891,0.998
21:17:00:015,0.9941,0.0413,-0.0889,0.999
21:17:00:017,0.9936,0.0418,-0.0886,0.998
21:17:00:019,0.9933,0.0423,-0.0886,0.998
21:17:00:021,0.9931,0.0425,-0.0886,0.998
21:17:00:023,0.9933,0.0418,-0.0886,0.998
21:17:00:026,0.9931,0.0418,-0.0889,0.998
21:17:00:028,0.9931,0.0425,-0.0886,0.998
21:17:00:029,0.9929,0.0430,-0.0894,0.998
21:17:00:031,0.9926,0.0435,-0.0901,0.998
21:17:00:034,0.9933,0.0440,-0.0906,0.999
21:17:00:036,0.9943,0.0430,-0.0901,0.999
21:17:00:037,0.9946,0.0425,-0.0899,1.000
21:17:00:038,0.9938,0.0423,-0.0899,0.999
21:17:00:049,0.9936,0.0425,-0.0901,0.999
21:17:00:050,0.9936,0.0432,-0.0901,0.999
21:17:00:051,0.9938,0.0437,-0.0901,0.999
21:17:00:052,0.9946,0.0440,-0.0906,1.000
21:17:00:053,0.9953,0.0442,-0.0908,1.001
21:17:00:054,0.9958,0.0450,-0.0906,1.001
21:17:00:054,0.9960,0.0452,-0.0899,1.001
21:17:00:056,0.9963,0.0452,-0.0894,1.002
21:17:00:057,0.9963,0.0454,-0.0886,1.002
21:17:00:071,0.9965,0.0457,-0.0884,1.002
21:17:00:072,0.9960,0.0459,-0.0886,1.001
21:17:00:073,0.9960,0.0454,-0.0886,1.001
21:17:00:073,0.9963,0.0452,-0.0881,1.001
21:17:00:074,0.9963,0.0454,-0.0881,1.001
21:17:00:075,0.9968,0.0454,-0.0886,1.002
21:17:00:076,0.9963,0.0452,-0.0886,1.001
21:17:00:077,0.9955,0.0454,-0.0884,1.001
21:17:00:078,0.9951,0.0459,-0.0891,1.000
21:17:00:079,0.9943,0.0459,-0.0899,1.000
21:17:00:081,0.9941,0.0457,-0.0901,0.999
21:17:00:083,0.9946,0.0450,-0.0894,1.000
21:17:00:084,0.9943,0.0447,-0.0894,1.000
21:17:00:085,0.9931,0.0452,-0.0894,0.998
21:17:00:087,0.9919,0.0454,-0.0894,0.997
21:17:00:089,0.9909,0.0452,-0.0889,0.996
21:17:00:091,0.9904,0.0457,-0.0889,0.996
21:17:00:094,0.9894,0.0457,-0.0889,0.995
21:17:00:096,0.9892,0.0452,-0.0886,0.994
21:17:00:097,0.9890,0.0454,-0.0879,0.994
21:17:00:099,0.9887,0.0459,-0.0874,0.994
21:17:00:101,0.9887,0.0464,-0.0879,0.994
21:17:00:102,0.9885,0.0467,-0.0877,0.994
21:17:00:105,0.9885,0.0469,-0.0877,0.994
21:17:00:107,0.9882,0.0479,-0.0877,0.994
21:17:00:110,0.9882,0.0484,-0.0867,0.994
21:17:00:112,0.9885,0.0486,-0.0862,0.994
21:17:00:113,0.9890,0.0481,-0.0852,0.994
21:17:00:115,0.9897,0.0484,-0.0857,0.995
21:17:00:117,0.9904,0.0493,-0.0859,0.996
21:17:00:119,0.9907,0.0498,-0.0862,0.996
21:17:00:121,0.9907,0.0491,-0.0862,0.996
21:17:00:122,0.9921,0.0486,-0.0857,0.997
21:17:00:125,0.9943,0.0491,-0.0862,1.000
21:17:00:128,0.9951,0.0496,-0.0872,1.001
21:17:00:129,0.9948,0.0493,-0.0879,1.000
21:17:00:132,0.9943,0.0489,-0.0879,1.000
21:17:00:136,0.9951,0.0481,-0.0884,1.001
21:17:00:137,0.9953,0.0481,-0.0896,1.001
21:17:00:138,0.9943,0.0481,-0.0908,1.000
21:17:00:139,0.9946,0.0484,-0.0916,1.000
21:17:00:140,0.9941,0.0481,-0.0920,1.000
21:17:00:148,0.9941,0.0469,-0.0918,1.000
21:17:00:150,0.9946,0.0462,-0.0916,1.000
21:17:00:151,0.9953,0.0452,-0.0925,1.001
21:17:00:152,0.9951,0.0450,-0.0938,1.001
21:17:00:153,0.9943,0.0447,-0.0940,1.000
21:17:00:154,0.9936,0.0442,-0.0945,0.999
21:17:00:155,0.9941,0.0437,-0.0950,1.000
21:17:00:157,0.9946,0.0437,-0.0945,1.000
21:17:00:159,0.9943,0.0437,-0.0950,1.000
21:17:00:170,0.9941,0.0440,-0.0952,1.000
21:17:00:172,0.9931,0.0437,-0.0950,0.999
21:17:00:173,0.9924,0.0430,-0.0950,0.998
21:17:00:174,0.9924,0.0428,-0.0940,0.998
21:17:00:176,0.9912,0.0420,-0.0938,0.996
21:17:00:176,0.9912,0.0415,-0.0933,0.996
21:17:00:177,0.9914,0.0415,-0.0930,0.997
21:17:00:178,0.9919,0.0418,-0.0930,0.997
21:17:00:185,0.9916,0.0410,-0.0930,0.997
21:17:00:187,0.9914,0.0413,-0.0928,0.997
21:17:00:188,0.9909,0.0420,-0.0933,0.996
21:17:00:188,0.9921,0.0410,-0.0933,0.997
21:17:00:189,0.9924,0.0401,-0.0935,0.997
21:17:00:190,0.9926,0.0403,-0.0942,0.998
21:17:00:191,0.9938,0.0406,-0.0938,0.999
21:17:00:192,0.9941,0.0410,-0.0940,0.999
21:17:00:194,0.9936,0.0408,-0.0940,0.999
21:17:00:204,0.9931,0.0413,-0.0957,0.998
21:17:00:205,0.9929,0.0418,-0.0960,0.998
21:17:00:206,0.9926,0.0418,-0.0962,0.998
21:17:00:209,0.9924,0.0415,-0.0962,0.998
21:17:00:211,0.9929,0.0425,-0.0964,0.998
21:17:00:214,0.9933,0.0432,-0.0962,0.999
21:17:00:216,0.9936,0.0432,-0.0964,0.999
21:17:00:217,0.9946,0.0430,-0.0972,1.000
21:17:00:218,0.9951,0.0428,-0.0967,1.001
21:17:00:221,0.9948,0.0435,-0.0967,1.000
21:17:00:223,0.9948,0.0435,-0.0964,1.000
21:17:00:225,0.9946,0.0430,-0.0967,1.000
21:17:00:232,0.9943,0.0430,-0.0967,1.000
21:17:00:234,0.9943,0.0428,-0.0967,1.000
21:17:00:235,0.9941,0.0430,-0.0962,1.000
21:17:00:236,0.9943,0.0437,-0.0952,1.000
21:17:00:237,0.9941,0.0437,-0.0950,1.000
21:17:00:238,0.9946,0.0435,-0.0950,1.000
21:17:00:239,0.9951,0.0428,-0.0955,1.001
21:17:00:240,0.9948,0.0425,-0.0960,1.000
21:17:00:255,0.9946,0.0428,-0.0960,1.000
21:17:00:257,0.9933,0.0432,-0.0957,0.999
21:17:00:258,0.9921,0.0440,-0.0950,0.998
21:17:00:259,0.9921,0.0442,-0.0952,0.998
21:17:00:260,0.9924,0.0428,-0.0960,0.998
21:17:00:261,0.9919,0.0423,-0.0952,0.997
21:17:00:262,0.9909,0.0425,-0.0950,0.996
21:17:00:263,0.9907,0.0425,-0.0952,0.996
21:17:00:264,0.9909,0.0432,-0.0952,0.996
21:17:00:265,0.9916,0.0437,-0.0952,0.997
21:17:00:266,0.9921,0.0437,-0.0942,0.998
21:17:00:267,0.9919,0.0432,-0.0935,0.997
21:17:00:268,0.9914,0.0430,-0.0942,0.997
21:17:00:269,0.9916,0.0432,-0.0950,0.997
21:17:00:271,0.9924,0.0432,-0.0945,0.998
21:17:00:273,0.9921,0.0428,-0.0938,0.998
21:17:00:274,0.9924,0.0425,-0.0942,0.998
21:17:00:280,0.9924,0.0428,-0.0950,0.998
21:17:00:282,0.9926,0.0428,-0.0952,0.998
21:17:00:284,0.9919,0.0418,-0.0960,0.997
21:17:00:285,0.9912,0.0420,-0.0964,0.997
21:17:00:285,0.9914,0.0425,-0.0969,0.997
21:17:00:286,0.9912,0.0428,-0.0969,0.997
21:17:00:289,0.9916,0.0428,-0.0974,0.997
21:17:00:291,0.9924,0.0425,-0.0974,0.998
21:17:00:293,0.9924,0.0420,-0.0977,0.998
21:17:00:295,0.9931,0.0420,-0.0974,0.999
21:17:00:298,0.9943,0.0425,-0.0979,1.000
21:17:00:300,0.9946,0.0428,-0.0984,1.000
21:17:00:301,0.9936,0.0423,-0.0979,0.999
21:17:00:302,0.9933,0.0420,-0.0982,0.999
21:17:00:305,0.9936,0.0415,-0.0979,0.999
21:17:00:307,0.9936,0.0415,-0.0974,0.999
21:17:00:309,0.9941,0.0420,-0.0977,1.000
21:17:00:312,0.9941,0.0425,-0.0974,1.000
21:17:00:314,0.9943,0.0428,-0.0972,1.000
21:17:00:315,0.9946,0.0423,-0.0962,1.000
21:17:00:316,0.9951,0.0420,-0.0957,1.001
21:17:00:319,0.9955,0.0425,-0.0957,1.001
21:17:00:321,0.9953,0.0428,-0.0957,1.001
21:17:00:322,0.9946,0.0430,-0.0957,1.000
21:17:00:325,0.9938,0.0430,-0.0957,0.999
21:17:00:332,0.9938,0.0428,-0.0957,0.999
21:17:00:334,0.9941,0.0423,-0.0960,1.000
21:17:00:335,0.9938,0.0428,-0.0964,0.999
21:17:00:336,0.9938,0.0430,-0.0960,0.999
21:17:00:337,0.9941,0.0425,-0.0957,1.000
21:17:00:338,0.9933,0.0420,-0.0955,0.999
21:17:00:339,0.9926,0.0428,-0.0964,0.998
21:17:00:341,0.9919,0.0440,-0.0964,0.998
21:17:00:343,0.9916,0.0432,-0.0964,0.997
21:17:00:345,0.9916,0.0428,-0.0967,0.997
21:17:00:354,0.9916,0.0423,-0.0977,0.997
21:17:00:356,0.9919,0.0418,-0.0979,0.997
21:17:00:357,0.9919,0.0420,-0.0977,0.998
21:17:00:358,0.9916,0.0425,-0.0986,0.997
21:17:00:359,0.9914,0.0430,-0.0989,0.997
21:17:00:359,0.9912,0.0432,-0.0986,0.997
21:17:00:360,0.9909,0.0435,-0.0986,0.997
21:17:00:361,0.9916,0.0432,-0.0994,0.998
21:17:00:364,0.9926,0.0428,-0.0994,0.998
21:17:00:366,0.9931,0.0423,-0.1001,0.999
21:17:00:367,0.9931,0.0423,-0.1008,0.999
21:17:00:369,0.9929,0.0423,-0.1001,0.999
21:17:00:370,0.9933,0.0423,-0.1011,0.999
21:17:00:373,0.9941,0.0418,-0.1018,1.000
21:17:00:374,0.9946,0.0408,-0.1021,1.000
21:17:00:376,0.9948,0.0408,-0.1021,1.001
21:17:00:379,0.9953,0.0410,-0.1028,1.001
21:17:00:380,0.9953,0.0406,-0.1028,1.001
21:17:00:382,0.9946,0.0408,-0.1030,1.000
21:17:00:385,0.9953,0.0406,-0.1035,1.001
21:17:00:386,0.9963,0.0396,-0.1035,1.002
21:17:00:389,0.9968,0.0391,-0.1038,1.003
21:17:00:390,0.9968,0.0386,-0.1043,1.003
21:17:00:393,0.9973,0.0386,-0.1043,1.003
21:17:00:396,0.9975,0.0384,-0.1043,1.003
21:17:00:397,0.9977,0.0381,-0.1043,1.004
21:17:00:398,0.9975,0.0381,-0.1043,1.003
21:17:00:401,0.9975,0.0376,-0.1040,1.003
21:17:00:403,0.9975,0.0374,-0.1040,1.003
21:17:00:404,0.9973,0.0371,-0.1040,1.003
21:17:00:406,0.9970,0.0369,-0.1043,1.003
21:17:00:410,0.9968,0.0371,-0.1038,1.002
21:17:00:412,0.9963,0.0369,-0.1030,1.002
21:17:00:415,0.9958,0.0362,-0.1023,1.001
21:17:00:417,0.9958,0.0357,-0.1023,1.001
21:17:00:418,0.9958,0.0359,-0.1033,1.001
21:17:00:419,0.9948,0.0366,-0.1043,1.000
21:17:00:421,0.9941,0.0371,-0.1038,1.000
21:17:00:425,0.9943,0.0369,-0.1026,1.000
21:17:00:427,0.9948,0.0366,-0.1013,1.000
21:17:00:429,0.9943,0.0369,-0.1016,1.000
21:17:00:431,0.9936,0.0371,-0.1021,0.999
21:17:00:433,0.9933,0.0374,-0.1018,0.999
21:17:00:435,0.9931,0.0379,-0.1011,0.999
21:17:00:436,0.9929,0.0384,-0.1011,0.998
21:17:00:438,0.9938,0.0391,-0.1013,0.999
21:17:00:439,0.9948,0.0396,-0.1013,1.000
21:17:00:441,0.9946,0.0393,-0.1018,1.000
21:17:00:442,0.9941,0.0403,-0.1013,1.000
21:17:00:446,0.9941,0.0415,-0.1013,1.000
21:17:00:448,0.9938,0.0418,-0.1016,1.000
21:17:00:450,0.9929,0.0418,-0.1018,0.999
21:17:00:452,0.9929,0.0420,-0.1016,0.999
21:17:00:453,0.9936,0.0423,-0.1008,0.999
21:17:00:456,0.9946,0.0428,-0.1004,1.000
21:17:00:457,0.9953,0.0437,-0.1004,1.001
21:17:00:458,0.9953,0.0440,-0.1006,1.001
21:17:00:465,0.9948,0.0440,-0.1008,1.001
21:17:00:466,0.9946,0.0442,-0.0999,1.001
21:17:00:467,0.9938,0.0447,-0.0991,1.000
21:17:00:468,0.9933,0.0459,-0.0991,0.999
21:17:00:468,0.9931,0.0462,-0.0989,0.999
21:17:00:470,0.9926,0.0457,-0.0989,0.999
21:17:00:473,0.9919,0.0454,-0.0979,0.998
21:17:00:474,0.9919,0.0454,-0.0974,0.998
21:17:00:477,0.9916,0.0454,-0.0969,0.998
21:17:00:478,0.9919,0.0459,-0.0964,0.998
21:17:00:484,0.9921,0.0467,-0.0964,0.998
21:17:00:485,0.9931,0.0472,-0.0955,0.999
21:17:00:485,0.9946,0.0469,-0.0942,1.000
21:17:00:486,0.9958,0.0462,-0.0942,1.002
21:17:00:489,0.9975,0.0459,-0.0938,1.003
21:17:00:490,0.9982,0.0462,-0.0942,1.004
21:17:00:493,0.9977,0.0454,-0.0942,1.003
21:17:00:496,0.9968,0.0452,-0.0945,1.002
21:17:00:498,0.9960,0.0450,-0.0945,1.002
21:17:00:499,0.9955,0.0445,-0.0942,1.001
21:17:00:500,0.9953,0.0437,-0.0955,1.001
21:17:00:502,0.9946,0.0420,-0.0964,1.000
21:17:00:504,0.9941,0.0413,-0.0969,1.000
21:17:00:506,0.9933,0.0410,-0.0974,0.999
21:17:00:508,0.9929,0.0413,-0.0984,0.998
21:17:00:511,0.9933,0.0418,-0.0991,0.999
21:17:00:513,0.9938,0.0420,-0.0991,1.000
21:17:00:514,0.9936,0.0420,-0.0991,0.999
21:17:00:516,0.9941,0.0423,-0.0991,1.000
21:17:00:519,0.9948,0.0428,-0.0982,1.001
21:17:00:520,0.9943,0.0432,-0.0984,1.000
21:17:00:522,0.9943,0.0432,-0.0991,1.000
21:17:00:525,0.9936,0.0428,-0.0991,0.999
21:17:00:526,0.9933,0.0432,-0.0986,0.999
21:17:00:529,0.9938,0.0435,-0.0991,1.000
21:17:00:530,0.9929,0.0437,-0.0994,0.999
21:17:00:533,0.9914,0.0435,-0.0996,0.997
21:17:00:534,0.9914,0.0432,-0.0999,0.997
21:17:00:536,0.9919,0.0430,-0.0996,0.998
21:17:00:538,0.9919,0.0423,-0.0996,0.998
21:17:00:541,0.9924,0.0423,-0.0991,0.998
21:17:00:542,0.9936,0.0430,-0.0982,0.999
21:17:00:549,0.9946,0.0430,-0.0972,1.000
21:17:00:551,0.9955,0.0425,-0.0967,1.001
21:17:00:552,0.9965,0.0423,-0.0962,1.002
21:17:00:553,0.9973,0.0423,-0.0962,1.003
21:17:00:554,0.9975,0.0425,-0.0960,1.003
21:17:00:555,0.9977,0.0420,-0.0950,1.003
21:17:00:556,0.9975,0.0420,-0.0950,1.003
21:17:00:558,0.9975,0.0420,-0.0955,1.003
21:17:00:570,0.9973,0.0418,-0.0957,1.003
21:17:00:571,0.9965,0.0415,-0.0960,1.002
21:17:00:573,0.9958,0.0410,-0.0962,1.001
21:17:00:574,0.9953,0.0401,-0.0960,1.001
21:17:00:575,0.9946,0.0403,-0.0967,1.000
21:17:00:576,0.9943,0.0410,-0.0979,1.000
21:17:00:578,0.9943,0.0413,-0.0984,1.000
21:17:00:579,0.9946,0.0413,-0.0986,1.000
21:17:00:580,0.9948,0.0406,-0.0996,1.000
21:17:00:580,0.9946,0.0406,-0.1001,1.000
21:17:00:581,0.9948,0.0403,-0.0999,1.000
21:17:00:582,0.9953,0.0403,-0.1006,1.001
21:17:00:584,0.9960,0.0398,-0.1013,1.002
21:17:00:586,0.9963,0.0393,-0.1023,1.002
21:17:00:588,0.9965,0.0398,-0.1038,1.002
21:17:00:590,0.9968,0.0406,-0.1038,1.003
21:17:00:592,0.9968,0.0406,-0.1028,1.003
21:17:00:595,0.9965,0.0403,-0.1023,1.002
21:17:00:597,0.9968,0.0406,-0.1021,1.003
21:17:00:598,0.9968,0.0408,-0.1011,1.003
21:17:00:600,0.9963,0.0410,-0.1008,1.002
21:17:00:602,0.9960,0.0415,-0.1006,1.002
21:17:00:604,0.9951,0.0415,-0.1001,1.001
21:17:00:606,0.9946,0.0410,-0.0999,1.000
21:17:00:608,0.9941,0.0413,-0.0999,1.000
