time,gFx,gFy,gFz,TgF
21:08:34:743,1.0178,-0.0308,-0.0752,1.018
21:08:34:744,1.0168,-0.0303,-0.0757,1.017
21:08:34:745,1.0166,-0.0298,-0.0759,1.017
21:08:34:746,1.0161,-0.0296,-0.0769,1.016
21:08:34:748,1.0148,-0.0296,-0.0781,1.015
21:08:34:755,1.0131,-0.0293,-0.0796,1.013
21:08:34:757,1.0112,-0.0281,-0.0818,1.012
21:08:34:758,1.0080,-0.0271,-0.0835,1.009
21:08:34:759,1.0048,-0.0269,-0.0837,1.005
21:08:34:760,1.0031,-0.0266,-0.0850,1.004
21:08:34:761,1.0019,-0.0257,-0.0872,1.003
21:08:34:762,1.0007,-0.0247,-0.0881,1.002
21:08:34:763,0.9987,-0.0239,-0.0884,1.000
21:08:34:765,0.9963,-0.0237,-0.0891,0.997
21:08:34:767,0.9943,-0.0237,-0.0901,0.996
21:08:34:769,0.9933,-0.0239,-0.0913,0.995
21:08:34:770,0.9926,-0.0244,-0.0925,0.994
21:08:34:772,0.9924,-0.0244,-0.0930,0.994
21:08:34:776,0.9919,-0.0244,-0.0933,0.993
21:08:34:777,0.9914,-0.0244,-0.0933,0.993
21:08:34:778,0.9912,-0.0249,-0.0933,0.993
21:08:34:780,0.9914,-0.0257,-0.0935,0.993
21:08:34:783,0.9921,-0.0257,-0.0933,0.994
21:08:34:785,0.9921,-0.0261,-0.0930,0.993
21:08:34:786,0.9921,-0.0266,-0.0923,0.993
21:08:34:788,0.9931,-0.0269,-0.0918,0.994
21:08:34:791,0.9953,-0.0271,-0.0923,0.997
21:08:34:792,0.9980,-0.0271,-0.0908,0.999
21:08:34:794,0.9999,-0.0279,-0.0891,1.001
21:08:34:798,1.0012,-0.0283,-0.0877,1.002
21:08:34:799,1.0019,-0.0288,-0.0864,1.003
21:08:34:800,1.0026,-0.0293,-0.0850,1.003
21:08:34:802,1.0046,-0.0296,-0.0840,1.005
21:08:34:804,1.0063,-0.0296,-0.0818,1.007
21:08:34:806,1.0065,-0.0293,-0.0791,1.007
21:08:34:808,1.0073,-0.0288,-0.0767,1.007
21:08:34:810,1.0083,-0.0288,-0.0754,1.008
21:08:34:812,1.0087,-0.0288,-0.0737,1.009
21:08:34:815,1.0087,-0.0286,-0.0727,1.009
21:08:34:817,1.0087,-0.0281,-0.0706,1.009
21:08:34:818,1.0083,-0.0281,-0.0688,1.008
21:08:34:820,1.0075,-0.0271,-0.0671,1.007
21:08:34:822,1.0063,-0.0257,-0.0654,1.006
21:08:34:825,1.0051,-0.0239,-0.0637,1.005
21:08:34:826,1.0041,-0.0237,-0.0630,1.004
21:08:34:828,1.0026,-0.0235,-0.0622,1.002
21:08:34:833,1.0017,-0.0227,-0.0613,1.001
21:08:34:834,1.0014,-0.0225,-0.0605,1.001
21:08:34:835,1.0002,-0.0232,-0.0603,1.000
21:08:34:836,0.9987,-0.0230,-0.0603,0.998
21:08:34:838,0.9975,-0.0215,-0.0600,0.997
21:08:34:840,0.9963,-0.0203,-0.0598,0.996
21:08:34:842,0.9948,-0.0208,-0.0588,0.994
21:08:34:844,0.9933,-0.0210,-0.0596,0.993
21:08:34:848,0.9936,-0.0200,-0.0596,0.993
21:08:34:849,0.9943,-0.0203,-0.0598,0.994
21:08:34:851,0.9933,-0.0205,-0.0608,0.993
21:08:34:852,0.9921,-0.0213,-0.0618,0.992
21:08:34:854,0.9916,-0.0225,-0.0627,0.991
21:08:34:856,0.9916,-0.0232,-0.0635,0.991
21:08:34:858,0.9924,-0.0235,-0.0644,0.992
21:08:34:860,0.9936,-0.0237,-0.0647,0.993
21:08:34:862,0.9938,-0.0237,-0.0657,0.994
21:08:34:865,0.9936,-0.0237,-0.0679,0.993
21:08:34:867,0.9936,-0.0242,-0.0693,0.994
21:08:34:869,0.9936,-0.0244,-0.0703,0.994
21:08:34:870,0.9941,-0.0242,-0.0713,0.994
21:08:34:873,0.9948,-0.0242,-0.0720,0.995
21:08:34:874,0.9955,-0.0249,-0.0723,0.996
21:08:34:876,0.9960,-0.0257,-0.0745,0.996
21:08:34:878,0.9970,-0.0259,-0.0764,0.997
21:08:34:881,0.9985,-0.0249,-0.0776,0.999
21:08:34:883,0.9992,-0.0247,-0.0789,1.000
21:08:34:885,0.9997,-0.0254,-0.0798,1.000
21:08:34:887,1.0007,-0.0271,-0.0798,1.001
21:08:34:889,1.0012,-0.0274,-0.0801,1.002
21:08:34:890,1.0014,-0.0266,-0.0815,1.002
21:08:34:892,1.0007,-0.0266,-0.0828,1.001
21:08:34:894,1.0007,-0.0274,-0.0828,1.001
21:08:34:896,1.0007,-0.0274,-0.0830,1.001
21:08:34:899,1.0007,-0.0274,-0.0837,1.001
21:08:34:902,0.9999,-0.0269,-0.0845,1.001
21:08:34:903,0.9997,-0.0266,-0.0842,1.000
21:08:34:904,0.9987,-0.0259,-0.0845,0.999
21:08:34:906,0.9982,-0.0252,-0.0857,0.999
21:08:34:908,0.9977,-0.0242,-0.0864,0.999
21:08:34:910,0.9970,-0.0237,-0.0869,0.998
21:08:34:912,0.9963,-0.0235,-0.0869,0.997
21:08:34:915,0.9953,-0.0235,-0.0867,0.996
21:08:34:918,0.9951,-0.0235,-0.0864,0.996
21:08:34:919,0.9955,-0.0232,-0.0847,0.996
21:08:34:920,0.9953,-0.0225,-0.0820,0.996
21:08:34:922,0.9951,-0.0217,-0.0801,0.996
21:08:34:924,0.9951,-0.0208,-0.0793,0.996
21:08:34:926,0.9951,-0.0203,-0.0779,0.996
21:08:34:928,0.9958,-0.0203,-0.0762,0.996
21:08:34:936,0.9970,-0.0205,-0.0742,0.997
21:08:34:938,0.9982,-0.0203,-0.0730,0.998
21:08:34:939,0.9985,-0.0198,-0.0713,0.999
21:08:34:941,0.9995,-0.0193,-0.0698,1.000
21:08:34:942,0.9999,-0.0193,-0.0688,1.000
21:08:34:944,1.0002,-0.0191,-0.0681,1.000
21:08:34:945,1.0014,-0.0186,-0.0666,1.001
21:08:34:946,1.0034,-0.0181,-0.0652,1.003
21:08:34:947,1.0053,-0.0191,-0.0640,1.005
21:08:34:948,1.0065,-0.0195,-0.0635,1.006
21:08:34:955,1.0068,-0.0200,-0.0637,1.007
21:08:34:956,1.0075,-0.0203,-0.0637,1.007
21:08:34:957,1.0078,-0.0205,-0.0642,1.007
21:08:34:958,1.0078,-0.0210,-0.0642,1.007
21:08:34:958,1.0078,-0.0222,-0.0642,1.007
21:08:34:960,1.0080,-0.0237,-0.0654,1.008
21:08:34:963,1.0083,-0.0237,-0.0659,1.008
21:08:34:968,1.0085,-0.0230,-0.0664,1.008
21:08:34:969,1.0083,-0.0239,-0.0679,1.008
21:08:34:970,1.0073,-0.0249,-0.0688,1.007
21:08:34:971,1.0065,-0.0249,-0.0686,1.006
21:08:34:972,1.0058,-0.0257,-0.0684,1.006
21:08:34:974,1.0051,-0.0266,-0.0693,1.005
21:08:34:977,1.0043,-0.0274,-0.0713,1.004
21:08:34:979,1.0036,-0.0283,-0.0732,1.004
21:08:34:981,1.0026,-0.0283,-0.0742,1.003
21:08:34:984,1.0014,-0.0279,-0.0752,1.002
21:08:34:985,1.0007,-0.0279,-0.0764,1.001
21:08:34:986,0.9995,-0.0274,-0.0779,1.000
21:08:34:988,0.9975,-0.0266,-0.0801,0.998
21:08:34:990,0.9965,-0.0261,-0.0813,0.997
21:08:34:992,0.9955,-0.0254,-0.0815,0.996
21:08:34:994,0.9938,-0.0237,-0.0820,0.994
21:08:34:996,0.9929,-0.0230,-0.0823,0.994
21:08:34:999,0.9924,-0.0225,-0.0837,0.993
21:08:35:001,0.9919,-0.0220,-0.0845,0.993
21:08:35:003,0.9912,-0.0227,-0.0857,0.992
21:08:35:004,0.9909,-0.0227,-0.0869,0.992
21:08:35:006,0.9909,-0.0217,-0.0859,0.992
21:08:35:008,0.9926,-0.0200,-0.0842,0.994
21:08:35:010,0.9943,-0.0181,-0.0830,0.995
21:08:35:012,0.9946,-0.0156,-0.0820,0.995
21:08:35:014,0.9936,-0.0144,-0.0815,0.994
21:08:35:016,0.9938,-0.0137,-0.0811,0.995
21:08:35:019,0.9946,-0.0129,-0.0808,0.995
21:08:35:020,0.9955,-0.0125,-0.0806,0.996
21:08:35:022,0.9960,-0.0127,-0.0813,0.997
21:08:35:024,0.9970,-0.0127,-0.0820,0.998
21:08:35:026,0.9977,-0.0117,-0.0818,0.999
21:08:35:028,0.9987,-0.0107,-0.0813,1.000
21:08:35:030,0.9997,-0.0120,-0.0813,1.001
21:08:35:036,1.0007,-0.0129,-0.0811,1.002
21:08:35:038,1.0014,-0.0120,-0.0803,1.002
21:08:35:039,1.0021,-0.0117,-0.0798,1.003
21:08:35:040,1.0031,-0.0122,-0.0781,1.004
21:08:35:042,1.0034,-0.0120,-0.0776,1.004
21:08:35:044,1.0021,-0.0110,-0.0771,1.003
21:08:35:045,1.0019,-0.0105,-0.0764,1.003
21:08:35:046,1.0021,-0.0107,-0.0757,1.003
21:08:35:055,1.0026,-0.0110,-0.0749,1.003
21:08:35:056,1.0029,-0.0107,-0.0737,1.003
21:08:35:057,1.0024,-0.0100,-0.0715,1.003
21:08:35:058,1.0017,-0.0100,-0.0706,1.002
21:08:35:059,1.0007,-0.0100,-0.0701,1.001
21:08:35:060,1.0002,-0.0093,-0.0693,1.001
21:08:35:061,1.0007,-0.0088,-0.0688,1.001
21:08:35:062,0.9992,-0.0090,-0.0686,1.000
21:08:35:066,0.9977,-0.0088,-0.0681,0.998
21:08:35:067,0.9968,-0.0081,-0.0679,0.997
21:08:35:069,0.9963,-0.0073,-0.0666,0.997
21:08:35:070,0.9958,-0.0068,-0.0649,0.996
21:08:35:072,0.9953,-0.0073,-0.0637,0.995
21:08:35:074,0.9951,-0.0073,-0.0635,0.995
21:08:35:077,0.9941,-0.0076,-0.0625,0.994
21:08:35:078,0.9941,-0.0083,-0.0613,0.994
21:08:35:080,0.9938,-0.0081,-0.0600,0.994
21:08:35:082,0.9936,-0.0076,-0.0588,0.994
21:08:35:085,0.9941,-0.0073,-0.0581,0.994
21:08:35:086,0.9951,-0.0066,-0.0559,0.995
21:08:35:088,0.9948,-0.0061,-0.0530,0.995
21:08:35:090,0.9941,-0.0066,-0.0510,0.994
21:08:35:092,0.9943,-0.0076,-0.0505,0.994
21:08:35:094,0.9943,-0.0078,-0.0500,0.994
21:08:35:095,0.9951,-0.0083,-0.0488,0.995
21:08:35:099,0.9963,-0.0095,-0.0478,0.996
21:08:35:100,0.9973,-0.0105,-0.0471,0.997
21:08:35:103,0.9985,-0.0107,-0.0461,0.998
21:08:35:104,0.9990,-0.0110,-0.0454,0.998
21:08:35:106,1.0002,-0.0122,-0.0444,0.999
21:08:35:108,1.0009,-0.0137,-0.0442,1.000
21:08:35:110,1.0009,-0.0142,-0.0432,1.000
21:08:35:111,1.0014,-0.0137,-0.0412,1.001
21:08:35:117,1.0021,-0.0139,-0.0393,1.001
21:08:35:119,1.0017,-0.0147,-0.0388,1.001
21:08:35:121,1.0014,-0.0159,-0.0383,1.000
21:08:35:122,1.0014,-0.0161,-0.0366,1.000
21:08:35:122,1.0017,-0.0159,-0.0339,1.001
21:08:35:123,1.0017,-0.0159,-0.0332,1.001
21:08:35:126,1.0014,-0.0166,-0.0337,1.000
21:08:35:128,1.0019,-0.0176,-0.0327,1.001
21:08:35:136,1.0021,-0.0178,-0.0312,1.001
21:08:35:138,1.0021,-0.0181,-0.0293,1.001
21:08:35:139,1.0017,-0.0178,-0.0278,1.000
21:08:35:140,1.0012,-0.0178,-0.0266,1.000
21:08:35:141,1.0004,-0.0183,-0.0246,0.999
21:08:35:142,1.0004,-0.0183,-0.0229,0.999
21:08:35:143,1.0004,-0.0200,-0.0214,0.999
21:08:35:144,0.9999,-0.0220,-0.0210,0.999
21:08:35:146,0.9999,-0.0232,-0.0200,0.999
21:08:35:155,1.0007,-0.0237,-0.0195,0.999
21:08:35:157,1.0009,-0.0244,-0.0192,1.000
21:08:35:158,1.0019,-0.0261,-0.0190,1.000
21:08:35:159,1.0029,-0.0279,-0.0183,1.001
21:08:35:160,1.0039,-0.0293,-0.0185,1.002
21:08:35:161,1.0056,-0.0303,-0.0183,1.004
21:08:35:162,1.0068,-0.0305,-0.0163,1.005
21:08:35:164,1.0080,-0.0305,-0.0144,1.006
21:08:35:165,1.0092,-0.0308,-0.0144,1.008
21:08:35:168,1.0090,-0.0305,-0.0158,1.007
21:08:35:169,1.0080,-0.0303,-0.0166,1.006
21:08:35:171,1.0080,-0.0315,-0.0166,1.006
21:08:35:173,1.0087,-0.0320,-0.0175,1.007
21:08:35:174,1.0095,-0.0318,-0.0188,1.008
21:08:35:176,1.0102,-0.0320,-0.0183,1.009
21:08:35:178,1.0102,-0.0325,-0.0180,1.009
21:08:35:179,1.0097,-0.0325,-0.0183,1.008
21:08:35:183,1.0095,-0.0318,-0.0192,1.008
21:08:35:185,1.0083,-0.0318,-0.0197,1.007
21:08:35:187,1.0065,-0.0315,-0.0202,1.005
21:08:35:189,1.0058,-0.0310,-0.0217,1.004
21:08:35:190,1.0058,-0.0308,-0.0227,1.004
21:08:35:192,1.0063,-0.0310,-0.0227,1.005
21:08:35:195,1.0056,-0.0308,-0.0229,1.004
21:08:35:197,1.0048,-0.0305,-0.0229,1.003
21:08:35:198,1.0051,-0.0293,-0.0232,1.004
21:08:35:200,1.0051,-0.0281,-0.0244,1.004
21:08:35:202,1.0041,-0.0283,-0.0256,1.003
21:08:35:204,1.0036,-0.0293,-0.0266,1.002
21:08:35:205,1.0026,-0.0296,-0.0273,1.001
21:08:35:207,1.0021,-0.0293,-0.0283,1.001
21:08:35:209,1.0024,-0.0293,-0.0295,1.001
21:08:35:211,1.0019,-0.0296,-0.0305,1.000
21:08:35:213,1.0007,-0.0291,-0.0317,0.999
21:08:35:216,1.0007,-0.0291,-0.0322,0.999
21:08:35:217,1.0012,-0.0293,-0.0324,1.000
21:08:35:219,1.0012,-0.0298,-0.0332,1.000
21:08:35:221,1.0014,-0.0300,-0.0334,1.000
21:08:35:223,1.0024,-0.0303,-0.0349,1.001
21:08:35:225,1.0029,-0.0298,-0.0359,1.002
21:08:35:227,1.0024,-0.0293,-0.0363,1.001
21:08:35:229,1.0019,-0.0293,-0.0376,1.001
21:08:35:235,1.0024,-0.0296,-0.0388,1.001
21:08:35:236,1.0029,-0.0298,-0.0390,1.002
21:08:35:237,1.0034,-0.0303,-0.0393,1.002
21:08:35:238,1.0046,-0.0303,-0.0400,1.003
21:08:35:240,1.0053,-0.0305,-0.0407,1.004
21:08:35:242,1.0051,-0.0305,-0.0407,1.004
21:08:35:243,1.0056,-0.0303,-0.0417,1.004
21:08:35:245,1.0058,-0.0303,-0.0417,1.005
21:08:35:248,1.0061,-0.0305,-0.0422,1.005
21:08:35:251,1.0063,-0.0315,-0.0434,1.005
21:08:35:252,1.0078,-0.0330,-0.0437,1.006
21:08:35:254,1.0085,-0.0337,-0.0439,1.007
21:08:35:255,1.0092,-0.0337,-0.0449,1.008
21:08:35:258,1.0095,-0.0332,-0.0451,1.008
21:08:35:259,1.0100,-0.0332,-0.0447,1.009
21:08:35:262,1.0105,-0.0340,-0.0442,1.009
21:08:35:264,1.0105,-0.0344,-0.0447,1.009
21:08:35:267,1.0102,-0.0347,-0.0451,1.009
21:08:35:269,1.0092,-0.0344,-0.0454,1.008
21:08:35:270,1.0083,-0.0344,-0.0469,1.007
21:08:35:272,1.0083,-0.0340,-0.0473,1.007
21:08:35:273,1.0083,-0.0332,-0.0459,1.007
21:08:35:275,1.0075,-0.0315,-0.0442,1.006
21:08:35:277,1.0063,-0.0308,-0.0439,1.005
21:08:35:279,1.0056,-0.0308,-0.0451,1.004
21:08:35:283,1.0063,-0.0315,-0.0464,1.005
21:08:35:285,1.0068,-0.0318,-0.0464,1.006
21:08:35:286,1.0063,-0.0310,-0.0451,1.005
21:08:35:287,1.0051,-0.0303,-0.0439,1.004
21:08:35:290,1.0039,-0.0300,-0.0437,1.003
21:08:35:291,1.0041,-0.0300,-0.0432,1.003
21:08:35:294,1.0039,-0.0296,-0.0425,1.003
21:08:35:295,1.0039,-0.0288,-0.0415,1.003
21:08:35:298,1.0039,-0.0281,-0.0412,1.003
21:08:35:301,1.0039,-0.0281,-0.0420,1.003
21:08:35:303,1.0041,-0.0291,-0.0425,1.003
21:08:35:305,1.0046,-0.0288,-0.0427,1.003
21:08:35:306,1.0039,-0.0281,-0.0442,1.003
21:08:35:308,1.0031,-0.0279,-0.0447,1.002
21:08:35:310,1.0031,-0.0276,-0.0437,1.002
21:08:35:312,1.0031,-0.0276,-0.0434,1.002
21:08:35:313,1.0029,-0.0274,-0.0434,1.002
21:08:35:318,1.0034,-0.0269,-0.0434,1.002
21:08:35:319,1.0043,-0.0264,-0.0434,1.003
21:08:35:320,1.0051,-0.0269,-0.0429,1.004
21:08:35:322,1.0048,-0.0271,-0.0425,1.004
21:08:35:323,1.0048,-0.0274,-0.0425,1.004
21:08:35:326,1.0046,-0.0276,-0.0425,1.003
21:08:35:328,1.0048,-0.0283,-0.0420,1.004
21:08:35:330,1.0048,-0.0281,-0.0415,1.004
21:08:35:332,1.0041,-0.0279,-0.0407,1.003
21:08:35:338,1.0036,-0.0279,-0.0410,1.002
21:08:35:339,1.0039,-0.0276,-0.0403,1.003
21:08:35:340,1.0039,-0.0271,-0.0398,1.003
21:08:35:341,1.0048,-0.0276,-0.0400,1.004
21:08:35:345,1.0051,-0.0281,-0.0400,1.004
21:08:35:346,1.0046,-0.0286,-0.0400,1.003
21:08:35:347,1.0034,-0.0293,-0.0403,1.002
21:08:35:348,1.0031,-0.0293,-0.0400,1.002
21:08:35:349,1.0039,-0.0296,-0.0403,1.003
21:08:35:355,1.0041,-0.0303,-0.0393,1.003
21:08:35:357,1.0046,-0.0305,-0.0378,1.003
21:08:35:358,1.0051,-0.0300,-0.0359,1.004
21:08:35:359,1.0043,-0.0300,-0.0349,1.003
21:08:35:360,1.0039,-0.0296,-0.0346,1.002
21:08:35:362,1.0036,-0.0293,-0.0351,1.002
21:08:35:364,1.0041,-0.0296,-0.0361,1.003
21:08:35:368,1.0046,-0.0308,-0.0373,1.003
21:08:35:369,1.0053,-0.0310,-0.0368,1.004
21:08:35:370,1.0061,-0.0303,-0.0363,1.005
21:08:35:372,1.0065,-0.0303,-0.0366,1.005
21:08:35:374,1.0063,-0.0308,-0.0363,1.005
21:08:35:375,1.0053,-0.0296,-0.0363,1.004
21:08:35:377,1.0053,-0.0291,-0.0368,1.004
21:08:35:379,1.0053,-0.0291,-0.0381,1.004
21:08:35:381,1.0041,-0.0286,-0.0383,1.003
21:08:35:385,1.0043,-0.0279,-0.0378,1.003
21:08:35:386,1.0046,-0.0269,-0.0388,1.003
21:08:35:387,1.0048,-0.0257,-0.0393,1.004
21:08:35:389,1.0051,-0.0252,-0.0398,1.004
21:08:35:391,1.0046,-0.0249,-0.0407,1.003
21:08:35:394,1.0043,-0.0242,-0.0417,1.003
21:08:35:395,1.0041,-0.0242,-0.0417,1.003
21:08:35:398,1.0039,-0.0242,-0.0422,1.003
21:08:35:401,1.0041,-0.0247,-0.0434,1.003
21:08:35:403,1.0043,-0.0237,-0.0439,1.003
21:08:35:404,1.0039,-0.0227,-0.0447,1.003
21:08:35:406,1.0036,-0.0225,-0.0456,1.003
21:08:35:408,1.0043,-0.0230,-0.0459,1.003
21:08:35:409,1.0048,-0.0222,-0.0461,1.004
21:08:35:412,1.0051,-0.0213,-0.0469,1.004
21:08:35:414,1.0048,-0.0210,-0.0469,1.004
21:08:35:416,1.0046,-0.0217,-0.0469,1.004
21:08:35:419,1.0043,-0.0225,-0.0471,1.003
21:08:35:420,1.0039,-0.0215,-0.0473,1.003
21:08:35:422,1.0036,-0.0200,-0.0481,1.003
21:08:35:423,1.0041,-0.0193,-0.0486,1.003
21:08:35:425,1.0043,-0.0198,-0.0478,1.003
21:08:35:428,1.0039,-0.0203,-0.0476,1.003
21:08:35:430,1.0039,-0.0200,-0.0473,1.003
21:08:35:431,1.0036,-0.0198,-0.0471,1.003
21:08:35:438,1.0026,-0.0193,-0.0471,1.002
21:08:35:440,1.0021,-0.0188,-0.0469,1.001
21:08:35:441,1.0014,-0.0186,-0.0471,1.001
21:08:35:442,1.0009,-0.0181,-0.0473,1.000
21:08:35:444,1.0004,-0.0186,-0.0478,1.000
21:08:35:445,0.9995,-0.0188,-0.0476,0.999
21:08:35:446,0.9990,-0.0195,-0.0476,0.998
21:08:35:448,0.9985,-0.0191,-0.0473,0.998
21:08:35:458,0.9977,-0.0188,-0.0466,0.997
21:08:35:460,0.9970,-0.0186,-0.0473,0.996
21:08:35:461,0.9963,-0.0191,-0.0476,0.995
21:08:35:462,0.9955,-0.0200,-0.0471,0.995
21:08:35:463,0.9963,-0.0205,-0.0471,0.995
21:08:35:464,0.9980,-0.0198,-0.0476,0.997
21:08:35:465,0.9987,-0.0200,-0.0478,0.998
21:08:35:466,0.9985,-0.0198,-0.0481,0.998
21:08:35:467,0.9985,-0.0200,-0.0476,0.998
21:08:35:468,0.9987,-0.0200,-0.0471,0.998
21:08:35:470,0.9990,-0.0205,-0.0471,0.998
21:08:35:472,0.9997,-0.0210,-0.0476,0.999
21:08:35:473,1.0007,-0.0213,-0.0478,1.000
21:08:35:475,1.0017,-0.0205,-0.0486,1.001
21:08:35:478,1.0026,-0.0193,-0.0486,1.002
21:08:35:479,1.0034,-0.0186,-0.0486,1.003
21:08:35:481,1.0046,-0.0186,-0.0488,1.004
21:08:35:485,1.0058,-0.0195,-0.0488,1.005
21:08:35:486,1.0061,-0.0198,-0.0491,1.005
21:08:35:487,1.0068,-0.0198,-0.0495,1.006
21:08:35:490,1.0080,-0.0195,-0.0500,1.007
21:08:35:491,1.0090,-0.0193,-0.0500,1.008
21:08:35:494,1.0097,-0.0191,-0.0503,1.009
21:08:35:495,1.0092,-0.0181,-0.0500,1.008
21:08:35:498,1.0085,-0.0176,-0.0503,1.008
21:08:35:500,1.0092,-0.0173,-0.0508,1.009
21:08:35:502,1.0095,-0.0178,-0.0512,1.009
21:08:35:503,1.0085,-0.0173,-0.0515,1.008
21:08:35:505,1.0080,-0.0173,-0.0515,1.007
21:08:35:507,1.0075,-0.0171,-0.0520,1.007
21:08:35:509,1.0070,-0.0166,-0.0525,1.006
21:08:35:511,1.0063,-0.0159,-0.0525,1.006
21:08:35:513,1.0058,-0.0156,-0.0525,1.005
21:08:35:515,1.0051,-0.0159,-0.0525,1.004
21:08:35:517,1.0048,-0.0154,-0.0522,1.004
21:08:35:519,1.0046,-0.0147,-0.0515,1.004
21:08:35:521,1.0036,-0.0139,-0.0512,1.003
21:08:35:523,1.0026,-0.0137,-0.0508,1.002
21:08:35:525,1.0019,-0.0137,-0.0510,1.001
21:08:35:527,1.0012,-0.0137,-0.0510,1.001
21:08:35:529,1.0009,-0.0129,-0.0512,1.000
21:08:35:531,1.0007,-0.0122,-0.0512,1.000
21:08:35:533,0.9997,-0.0129,-0.0510,0.999
21:08:35:535,0.9992,-0.0134,-0.0503,0.999
21:08:35:537,0.9995,-0.0137,-0.0491,0.999
21:08:35:539,1.0004,-0.0137,-0.0486,1.000
21:08:35:541,1.0009,-0.0139,-0.0478,1.000
21:08:35:543,1.0014,-0.0144,-0.0471,1.001
21:08:35:545,1.0014,-0.0151,-0.0456,1.001
21:08:35:547,1.0017,-0.0161,-0.0451,1.001
21:08:35:553,1.0019,-0.0171,-0.0454,1.001
21:08:35:554,1.0026,-0.0178,-0.0451,1.002
21:08:35:555,1.0036,-0.0186,-0.0447,1.003
21:08:35:556,1.0039,-0.0198,-0.0437,1.003
21:08:35:557,1.0034,-0.0210,-0.0442,1.002
21:08:35:559,1.0031,-0.0217,-0.0449,1.002
21:08:35:561,1.0029,-0.0222,-0.0459,1.002
21:08:35:563,1.0043,-0.0222,-0.0459,1.003
21:08:35:565,1.0048,-0.0227,-0.0447,1.004
21:08:35:568,1.0046,-0.0237,-0.0437,1.004
21:08:35:569,1.0046,-0.0242,-0.0432,1.003
21:08:35:571,1.0048,-0.0252,-0.0427,1.004
21:08:35:573,1.0041,-0.0261,-0.0417,1.003
21:08:35:575,1.0036,-0.0274,-0.0407,1.002
21:08:35:577,1.0036,-0.0271,-0.0395,1.002
21:08:35:579,1.0034,-0.0271,-0.0385,1.002
21:08:35:581,1.0031,-0.0271,-0.0383,1.002
21:08:35:584,1.0019,-0.0264,-0.0383,1.001
21:08:35:585,1.0007,-0.0257,-0.0373,0.999
21:08:35:587,0.9992,-0.0249,-0.0368,0.998
21:08:35:589,0.9985,-0.0242,-0.0371,0.997
21:08:35:591,0.9977,-0.0242,-0.0363,0.997
21:08:35:593,0.9975,-0.0239,-0.0351,0.996
21:08:35:595,0.9965,-0.0237,-0.0344,0.995
21:08:35:597,0.9951,-0.0239,-0.0344,0.994
21:08:35:601,0.9941,-0.0237,-0.0349,0.993
21:08:35:602,0.9943,-0.0230,-0.0349,0.993
21:08:35:603,0.9941,-0.0230,-0.0341,0.993
21:08:35:605,0.9938,-0.0230,-0.0337,0.993
21:08:35:607,0.9938,-0.0227,-0.0341,0.993
21:08:35:609,0.9936,-0.0220,-0.0344,0.992
21:08:35:611,0.9938,-0.0210,-0.0339,0.993
21:08:35:613,0.9941,-0.0210,-0.0339,0.993
21:08:35:615,0.9936,-0.0220,-0.0346,0.992
21:08:35:617,0.9938,-0.0222,-0.0344,0.993
21:08:35:619,0.9938,-0.0222,-0.0344,0.993
21:08:35:621,0.9941,-0.0222,-0.0351,0.993
21:08:35:623,0.9943,-0.0222,-0.0359,0.993
21:08:35:625,0.9948,-0.0222,-0.0368,0.994
21:08:35:627,0.9958,-0.0227,-0.0373,0.995
21:08:35:629,0.9965,-0.0222,-0.0376,0.995
21:08:35:631,0.9970,-0.0213,-0.0381,0.996
21:08:35:636,0.9975,-0.0215,-0.0383,0.996
21:08:35:638,0.9987,-0.0220,-0.0390,0.998
21:08:35:639,0.9992,-0.0222,-0.0398,0.998
21:08:35:640,1.0002,-0.0217,-0.0412,0.999
21:08:35:641,1.0012,-0.0213,-0.0427,1.000
21:08:35:643,1.0019,-0.0210,-0.0425,1.001
21:08:35:645,1.0021,-0.0213,-0.0420,1.001
21:08:35:647,1.0034,-0.0225,-0.0425,1.002
21:08:35:649,1.0041,-0.0237,-0.0434,1.003
21:08:35:652,1.0046,-0.0242,-0.0437,1.004
21:08:35:653,1.0051,-0.0239,-0.0432,1.004
21:08:35:655,1.0053,-0.0242,-0.0434,1.004
21:08:35:657,1.0053,-0.0247,-0.0439,1.004
21:08:35:659,1.0056,-0.0254,-0.0439,1.004
21:08:35:665,1.0056,-0.0257,-0.0442,1.004
21:08:35:666,1.0053,-0.0261,-0.0442,1.004
21:08:35:667,1.0058,-0.0264,-0.0444,1.005
21:08:35:668,1.0056,-0.0266,-0.0442,1.004
21:08:35:669,1.0048,-0.0264,-0.0444,1.004
21:08:35:671,1.0039,-0.0252,-0.0444,1.003
21:08:35:673,1.0039,-0.0242,-0.0447,1.003
21:08:35:675,1.0039,-0.0239,-0.0447,1.003
21:08:35:677,1.0039,-0.0237,-0.0439,1.003
21:08:35:679,1.0036,-0.0230,-0.0432,1.003
21:08:35:681,1.0019,-0.0230,-0.0427,1.001
21:08:35:685,1.0007,-0.0230,-0.0432,1.000
21:08:35:687,0.9999,-0.0225,-0.0439,0.999
21:08:35:688,0.9999,-0.0225,-0.0437,0.999
21:08:35:689,0.9997,-0.0220,-0.0437,0.999
21:08:35:691,0.9990,-0.0210,-0.0442,0.998
21:08:35:694,0.9985,-0.0205,-0.0449,0.998
21:08:35:695,0.9980,-0.0210,-0.0449,0.997
21:08:35:697,0.9975,-0.0215,-0.0444,0.997
21:08:35:699,0.9980,-0.0210,-0.0444,0.997
